ts,phase,gpu_mem_tree_gb,gpu_mem_total_gb,gpu_util_pct,ram_used_gb,ram_total_gb,cpu_pct_sys,cpu_pct_proc_tree,rss_tree_gb,tree_pid_count
1778579533.80,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.3,0.0,3.56,4
1778579535.86,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.2,0.0,3.56,4
1778579537.92,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.2,0.0,3.56,4
1778579539.98,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.2,0.0,3.56,4
1778579542.03,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.2,0.0,3.56,4
1778579544.08,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.2,0.0,3.56,4
1778579546.13,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,1.0,0.0,3.56,4
1778579548.18,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.3,0.0,3.56,4
1778579550.24,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,1.0,0.0,3.56,4
1778579552.30,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.5,0.0,3.56,4
1778579554.35,indexing/mh_6k,51.245,51.245,0.0,59.80,119.64,0.4,0.0,3.56,4
1778579556.41,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.9,0.0,3.56,4
1778579558.47,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.3,0.0,3.56,4
1778579560.52,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.3,0.0,3.56,4
1778579562.57,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.3,0.0,3.56,4
1778579564.62,indexing/mh_6k,51.245,51.245,0.0,59.80,119.64,0.3,0.0,3.56,4
1778579566.67,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.3,0.0,3.56,4
1778579568.73,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.3,0.0,3.56,4
1778579570.78,indexing/mh_6k,51.245,51.245,0.0,59.80,119.64,0.3,0.0,3.56,4
1778579572.84,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.3,0.0,3.56,4
1778579574.90,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.2,0.0,3.56,4
1778579576.96,indexing/mh_6k,51.245,51.245,0.0,59.80,119.64,0.3,0.0,3.56,4
1778579579.01,indexing/mh_6k,51.245,51.245,0.0,59.80,119.64,0.3,0.0,3.56,4
1778579581.07,indexing/mh_6k,51.245,51.245,0.0,59.80,119.64,0.3,0.0,3.56,4
1778579583.13,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.3,0.0,3.56,4
1778579585.18,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.3,0.0,3.56,4
1778579587.23,indexing/mh_6k,51.245,51.245,0.0,59.83,119.64,0.4,0.0,3.56,4
1778579589.28,indexing/mh_6k,51.245,51.245,0.0,59.82,119.64,0.3,0.0,3.56,4
1778579591.33,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.3,0.0,3.56,4
1778579593.38,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.3,0.0,3.56,4
1778579595.44,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.6,0.0,3.56,4
1778579597.50,indexing/mh_6k,51.245,51.245,0.0,59.74,119.64,0.4,0.0,3.56,4
1778579599.55,indexing/mh_6k,51.245,51.245,0.0,59.76,119.64,0.3,0.0,3.56,4
1778579601.61,indexing/mh_6k,51.245,51.245,0.0,59.74,119.64,0.6,0.0,3.56,4
1778579603.66,indexing/mh_6k,51.245,51.245,0.0,59.76,119.64,0.3,0.0,3.56,4
1778579605.71,indexing/mh_6k,51.245,51.245,0.0,59.75,119.64,0.7,0.0,3.56,4
1778579607.78,indexing/mh_6k,51.245,51.245,0.0,59.75,119.64,0.3,0.0,3.56,4
1778579609.83,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.3,0.0,3.56,4
1778579611.88,indexing/mh_6k,51.245,51.245,0.0,59.76,119.64,0.4,0.0,3.56,4
1778579613.94,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.2,0.0,3.56,4
1778579615.99,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.4,0.0,3.56,4
1778579618.04,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.6,0.0,3.56,4
1778579620.09,indexing/mh_6k,51.245,51.245,0.0,59.80,119.64,0.3,0.0,3.56,4
1778579622.15,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.7,0.0,3.56,4
1778579624.22,indexing/mh_6k,51.245,51.245,0.0,59.80,119.64,1.2,0.0,3.56,4
1778579626.27,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.4,0.0,3.56,4
1778579628.32,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.7,0.0,3.56,4
1778579630.38,indexing/mh_6k,51.245,51.245,0.0,59.76,119.64,0.3,0.0,3.56,4
1778579632.44,indexing/mh_6k,51.245,51.245,0.0,59.75,119.64,0.6,0.0,3.56,4
1778579634.50,indexing/mh_6k,51.245,51.245,0.0,59.74,119.64,0.3,0.0,3.56,4
1778579636.56,indexing/mh_6k,51.245,51.245,0.0,59.74,119.64,0.4,0.0,3.56,4
1778579638.62,indexing/mh_6k,51.245,51.245,0.0,59.75,119.64,0.6,0.0,3.56,4
1778579640.68,indexing/mh_6k,51.245,51.245,0.0,59.76,119.64,0.3,0.0,3.56,4
1778579642.73,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.8,0.0,3.56,4
1778579644.79,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.3,0.0,3.56,4
1778579646.84,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.4,0.0,3.56,4
1778579648.89,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.6,0.0,3.56,4
1778579650.94,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.3,0.0,3.56,4
1778579652.99,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,1.5,0.0,3.56,4
1778579655.05,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.2,0.0,3.56,4
1778579657.11,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.4,0.0,3.56,4
1778579659.17,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.6,0.0,3.56,4
1778579661.23,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.4,0.0,3.56,4
1778579663.29,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.6,0.0,3.56,4
1778579665.35,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.3,0.0,3.56,4
1778579667.40,indexing/mh_6k,51.245,51.245,0.0,59.75,119.64,0.3,0.0,3.56,4
1778579669.45,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.5,0.0,3.56,4
1778579671.50,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.3,0.0,3.56,4
1778579673.55,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.6,0.0,3.56,4
1778579675.60,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.3,0.0,3.56,4
1778579677.65,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.4,0.0,3.56,4
1778579679.70,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.4,0.0,3.56,4
1778579681.75,indexing/mh_6k,51.245,51.245,0.0,59.75,119.64,0.3,0.0,3.56,4
1778579683.80,indexing/mh_6k,51.245,51.245,0.0,59.75,119.64,0.5,0.0,3.56,4
1778579685.85,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.3,0.0,3.56,4
1778579687.91,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.6,0.0,3.56,4
1778579689.96,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.2,0.0,3.56,4
1778579692.01,indexing/mh_6k,51.245,51.245,0.0,59.80,119.64,0.3,0.0,3.56,4
1778579694.07,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.6,0.0,3.56,4
1778579696.13,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.4,0.0,3.56,4
1778579698.18,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.6,0.0,3.56,4
1778579700.24,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.3,0.0,3.56,4
1778579702.29,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,1.0,0.0,3.56,4
1778579704.35,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.6,0.0,3.56,4
1778579706.40,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.3,0.0,3.56,4
1778579708.45,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.6,0.0,3.56,4
1778579710.51,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.3,0.0,3.56,4
1778579712.56,indexing/mh_6k,51.245,51.245,0.0,59.80,119.64,0.3,0.0,3.56,4
1778579714.62,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.5,0.0,3.56,4
1778579716.68,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.3,0.0,3.56,4
1778579718.73,indexing/mh_6k,51.245,51.245,0.0,59.80,119.64,0.5,0.0,3.56,4
1778579720.78,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.3,0.0,3.56,4
1778579722.83,indexing/mh_6k,51.245,51.245,0.0,59.81,119.64,0.2,0.0,3.56,4
1778579724.88,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.6,0.0,3.56,4
1778579726.94,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.4,0.0,3.56,4
1778579729.00,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.6,0.0,3.56,4
1778579731.06,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.3,0.0,3.56,4
1778579733.12,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.4,0.0,3.56,4
1778579735.18,indexing/mh_6k,51.245,51.245,0.0,59.76,119.64,0.4,0.0,3.56,4
1778579737.24,indexing/mh_6k,51.245,51.245,0.0,59.76,119.64,0.4,0.0,3.56,4
1778579739.30,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.5,0.0,3.56,4
1778579741.36,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.4,0.0,3.56,4
1778579743.41,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.6,0.0,3.56,4
1778579745.46,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.2,0.0,3.56,4
1778579747.51,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.3,0.0,3.56,4
1778579749.56,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.7,0.0,3.56,4
1778579751.61,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.3,0.0,3.56,4
1778579753.66,indexing/mh_6k,51.245,51.245,0.0,59.76,119.64,1.3,0.0,3.56,4
1778579755.71,indexing/mh_6k,51.245,51.245,0.0,59.76,119.64,0.3,0.0,3.56,4
1778579757.77,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.3,0.0,3.56,4
1778579759.83,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.9,0.0,3.56,4
1778579761.88,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.3,0.0,3.56,4
1778579763.94,indexing/mh_6k,51.245,51.245,0.0,59.80,119.64,0.4,0.0,3.56,4
1778579765.99,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.3,0.0,3.56,4
1778579768.04,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.3,0.0,3.56,4
1778579770.10,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.3,0.0,3.56,4
1778579772.15,indexing/mh_6k,51.245,51.245,0.0,59.78,119.64,0.4,0.0,3.56,4
1778579774.21,indexing/mh_6k,51.245,51.245,0.0,59.80,119.64,0.3,0.0,3.56,4
1778579776.27,indexing/mh_6k,51.245,51.245,0.0,59.77,119.64,0.3,0.0,3.56,4
1778579778.32,indexing/mh_6k,51.245,51.245,0.0,59.79,119.64,0.4,0.0,3.56,4
1778579780.38,indexing/mh_6k,51.245,51.245,0.0,59.80,119.64,0.3,0.0,3.56,4
1778579782.43,indexing/mh_6k,51.245,51.245,0.0,59.81,119.64,1.0,0.0,3.56,4
1778579784.48,indexing/mh_6k,51.245,51.245,0.0,59.81,119.64,0.5,0.0,3.56,4
