ts,phase,gpu_mem_tree_gb,gpu_mem_total_gb,gpu_util_pct,ram_used_gb,ram_total_gb,cpu_pct_sys,cpu_pct_proc_tree,rss_tree_gb,tree_pid_count
1778598516.89,indexing/sh_6k,12.779,12.779,1.0,22.25,119.64,1.4,0.0,4.90,5
1778598518.94,indexing/sh_6k,13.189,13.189,2.0,23.05,119.64,1.3,0.0,5.26,5
1778598521.00,indexing/sh_6k,13.600,13.600,2.0,23.86,119.64,1.3,0.0,5.63,5
1778598523.05,indexing/sh_6k,13.900,13.900,1.0,24.50,119.64,1.4,0.0,5.96,5
1778598525.10,indexing/sh_6k,14.174,14.174,2.0,21.69,119.64,1.7,0.0,2.57,5
1778598527.15,indexing/sh_6k,14.502,14.502,1.0,21.35,119.64,1.5,0.0,1.96,5
1778598529.21,indexing/sh_6k,14.881,14.881,2.0,22.07,119.64,1.2,0.0,2.31,5
1778598531.26,query/sh_6k,15.329,15.329,0.0,22.56,119.64,7.0,0.0,2.61,5
1778598533.31,query/sh_6k,15.329,15.329,0.0,22.58,119.64,4.2,0.0,2.61,5
1778598535.42,query/sh_6k,15.335,15.335,0.0,22.59,119.64,14.0,0.0,2.61,5
1778598537.48,query/sh_6k,15.335,15.335,11.0,22.59,119.64,7.5,0.0,2.61,5
1778598539.53,query/sh_6k,15.335,15.335,93.0,22.57,119.64,7.6,0.0,2.61,5
1778598541.61,query/sh_6k,15.335,15.335,85.0,22.59,119.64,15.7,0.0,2.61,5
1778598543.72,query/sh_6k,15.335,15.335,93.0,22.57,119.64,9.5,0.0,2.61,5
1778598545.78,query/sh_6k,15.335,15.335,92.0,22.56,119.64,4.7,0.0,2.61,5
1778598547.89,query/sh_6k,15.335,15.335,85.0,22.55,119.64,17.2,0.0,2.61,5
1778598549.97,query/sh_6k,15.335,15.335,0.0,22.55,119.64,9.1,0.0,2.61,5
1778598552.07,query/sh_6k,15.335,15.335,91.0,22.57,119.64,16.1,0.0,2.61,5
1778598554.12,query/sh_6k,15.335,15.335,0.0,22.58,119.64,3.9,0.0,2.61,5
1778598556.18,query/sh_6k,15.397,15.397,93.0,22.63,119.64,14.7,0.0,2.61,5
1778598558.27,query/sh_6k,15.397,15.397,92.0,22.61,119.64,10.9,0.0,2.61,5
1778598560.32,query/sh_6k,15.397,15.397,90.0,22.59,119.64,7.5,0.0,2.61,5
1778598562.38,query/sh_6k,15.397,15.397,0.0,22.58,119.64,7.6,0.0,2.61,5
1778598564.44,query/sh_6k,15.397,15.397,0.0,22.57,119.64,4.0,0.0,2.61,5
1778598566.50,query/sh_6k,15.397,15.397,0.0,22.58,119.64,7.5,0.0,2.61,5
1778598568.56,query/sh_6k,15.397,15.397,84.0,22.56,119.64,11.4,0.0,2.61,5
1778598570.64,query/sh_6k,15.397,15.397,92.0,22.57,119.64,10.5,0.0,2.62,5
1778598572.70,query/sh_6k,15.397,15.397,0.0,22.56,119.64,0.4,0.0,2.62,5
1778598574.76,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.4,0.0,2.62,5
1778598576.82,query/sh_6k,15.397,15.397,0.0,22.56,119.64,4.0,0.0,2.62,5
1778598578.88,query/sh_6k,15.397,15.397,0.0,22.55,119.64,4.1,0.0,2.62,5
1778598580.98,query/sh_6k,15.397,15.397,74.0,22.57,119.64,7.2,0.0,2.62,5
1778598583.04,query/sh_6k,15.397,15.397,0.0,22.57,119.64,3.9,0.0,2.62,5
1778598585.10,query/sh_6k,15.397,15.397,84.0,22.57,119.64,11.0,0.0,2.62,5
1778598587.15,query/sh_6k,15.397,15.397,90.0,22.55,119.64,4.0,0.0,2.62,5
1778598589.20,query/sh_6k,15.397,15.397,0.0,22.58,119.64,4.1,0.0,2.62,5
1778598591.30,query/sh_6k,15.397,15.397,14.0,22.56,119.64,10.7,0.0,2.62,5
1778598593.37,query/sh_6k,15.397,15.397,20.0,22.59,119.64,7.6,0.0,2.62,5
1778598595.46,query/sh_6k,15.397,15.397,93.0,22.59,119.64,14.6,0.0,2.62,5
1778598597.55,query/sh_6k,15.397,15.397,0.0,22.58,119.64,10.8,0.0,2.62,5
1778598599.60,query/sh_6k,15.397,15.397,0.0,22.56,119.64,7.6,0.0,2.62,5
1778598601.65,query/sh_6k,15.397,15.397,68.0,22.56,119.64,4.3,0.0,2.62,5
1778598603.77,query/sh_6k,15.397,15.397,90.0,22.54,119.64,7.2,0.0,2.62,5
1778598605.88,query/sh_6k,15.397,15.397,0.0,22.53,119.64,9.8,0.0,2.62,5
1778598607.97,query/sh_6k,15.397,15.397,0.0,22.52,119.64,8.2,0.0,2.62,5
1778598610.02,query/sh_6k,15.397,15.397,0.0,22.53,119.64,7.5,0.0,2.62,5
1778598612.07,query/sh_6k,15.397,15.397,91.0,22.52,119.64,4.0,0.0,2.62,5
1778598614.13,query/sh_6k,15.397,15.397,0.0,22.53,119.64,4.0,0.0,2.62,5
1778598616.23,query/sh_6k,15.397,15.397,0.0,22.55,119.64,7.8,0.0,2.62,5
1778598618.34,query/sh_6k,15.397,15.397,0.0,22.57,119.64,10.4,0.0,2.62,5
1778598620.39,query/sh_6k,15.397,15.397,83.0,22.58,119.64,7.4,0.0,2.62,5
1778598622.48,query/sh_6k,15.397,15.397,93.0,22.54,119.64,14.8,0.0,2.62,5
1778598624.57,done/sh_6k,0.000,0.000,10.0,5.14,119.64,10.6,0.0,0.00,1
1778598626.62,done/sh_6k,0.000,0.000,0.0,5.54,119.64,8.6,0.0,0.68,4
1778598628.72,setup/mh_6k,0.000,0.000,0.0,5.55,119.64,4.3,0.0,0.75,4
1778598630.78,setup/mh_6k,0.000,0.000,0.0,5.88,119.64,3.3,0.0,1.47,5
1778598632.85,indexing/mh_6k,0.412,0.412,2.0,6.54,119.64,2.2,0.0,1.75,5
1778598634.90,indexing/mh_6k,0.740,0.740,2.0,7.23,119.64,1.3,0.0,2.11,5
1778598636.95,indexing/mh_6k,1.041,1.041,2.0,7.88,119.64,1.3,0.0,2.48,5
1778598639.01,indexing/mh_6k,1.451,1.451,1.0,8.65,119.64,1.4,0.0,2.84,5
1778598641.07,indexing/mh_6k,1.861,1.861,2.0,9.56,119.64,1.5,0.0,3.28,5
1778598643.12,indexing/mh_6k,2.271,2.271,2.0,10.30,119.64,1.3,0.0,3.65,5
1778598645.18,indexing/mh_6k,2.572,2.572,2.0,10.93,119.64,1.4,0.0,3.98,5
1778598647.23,indexing/mh_6k,2.982,2.982,2.0,11.76,119.64,1.4,0.0,4.36,5
1778598649.29,indexing/mh_6k,4.725,4.725,2.0,15.07,119.64,2.0,0.0,5.92,5
1778598651.35,indexing/mh_6k,4.850,4.850,2.0,15.10,119.64,1.4,0.0,5.15,5
1778598653.41,indexing/mh_6k,5.178,5.178,2.0,12.08,119.64,1.9,0.0,1.96,5
1778598655.48,indexing/mh_6k,5.588,5.588,2.0,12.90,119.64,1.3,0.0,2.34,5
1778598657.54,indexing/mh_6k,6.408,6.408,2.0,14.00,119.64,1.7,0.0,3.08,5
1778598659.59,indexing/mh_6k,6.709,6.709,2.0,14.83,119.64,1.1,0.0,3.46,5
1778598661.64,indexing/mh_6k,7.119,7.119,2.0,15.57,119.64,1.3,0.0,3.83,5
1778598663.69,indexing/mh_6k,7.830,7.830,1.0,16.83,119.64,1.6,0.0,4.54,5
1778598665.75,indexing/mh_6k,8.240,8.240,2.0,17.61,119.64,1.3,0.0,4.90,5
1778598667.80,indexing/mh_6k,8.541,8.541,2.0,18.28,119.64,1.3,0.0,5.26,5
1778598669.85,indexing/mh_6k,8.869,8.869,2.0,18.98,119.64,1.3,0.0,5.62,5
1778598671.91,indexing/mh_6k,9.279,9.279,2.0,19.73,119.64,1.3,0.0,5.98,5
1778598673.97,indexing/mh_6k,9.580,9.580,1.0,15.91,119.64,2.2,0.0,1.69,5
1778598676.04,indexing/mh_6k,9.908,9.908,2.0,16.62,119.64,1.3,0.0,2.06,5
1778598678.10,indexing/mh_6k,10.729,10.729,2.0,18.07,119.64,1.6,0.0,2.82,5
1778598680.16,indexing/mh_6k,11.029,11.029,2.0,18.72,119.64,1.3,0.0,3.19,5
1778598682.22,indexing/mh_6k,11.439,11.439,2.0,19.53,119.64,1.3,0.0,3.56,5
1778598684.28,indexing/mh_6k,12.260,12.260,2.0,21.10,119.64,1.6,0.0,4.30,5
1778598686.34,indexing/mh_6k,12.561,12.561,2.0,21.80,119.64,1.4,0.0,4.67,5
1778598688.40,indexing/mh_6k,12.971,12.971,2.0,22.61,119.64,1.3,0.0,5.05,5
1778598690.46,indexing/mh_6k,13.381,13.381,2.0,23.36,119.64,1.2,0.0,5.41,5
1778598692.51,indexing/mh_6k,13.650,13.650,2.0,23.99,119.64,1.3,0.0,5.76,5
1778598694.57,indexing/mh_6k,14.010,14.010,1.0,24.68,119.64,1.8,0.0,6.11,5
1778598696.62,indexing/mh_6k,14.283,14.283,1.0,20.75,119.64,2.2,0.0,1.73,5
1778598698.67,indexing/mh_6k,14.721,14.721,1.0,21.54,119.64,1.7,0.0,2.09,5
1778598700.73,indexing/mh_6k,14.965,14.965,0.0,21.59,119.64,2.0,0.0,2.07,5
1778598702.79,query/mh_6k,15.339,15.339,0.0,22.50,119.64,9.1,0.0,2.61,5
1778598704.84,query/mh_6k,15.339,15.339,0.0,22.50,119.64,4.3,0.0,2.61,5
1778598706.90,query/mh_6k,15.339,15.339,40.0,22.50,119.64,7.6,0.0,2.61,5
1778598708.96,query/mh_6k,15.339,15.339,0.0,22.52,119.64,4.1,0.0,2.61,5
1778598711.02,query/mh_6k,15.339,15.339,92.0,22.52,119.64,14.6,0.0,2.61,5
1778598713.08,query/mh_6k,15.339,15.339,95.0,22.54,119.64,7.5,0.0,2.61,5
1778598715.13,query/mh_6k,15.339,15.339,0.0,22.54,119.64,4.5,0.0,2.61,5
1778598717.22,query/mh_6k,15.339,15.339,0.0,22.57,119.64,7.7,0.0,2.61,5
1778598719.32,query/mh_6k,15.339,15.339,0.0,22.56,119.64,7.0,0.0,2.61,5
1778598721.38,query/mh_6k,15.339,15.339,90.0,22.55,119.64,12.2,0.0,2.61,5
1778598723.46,query/mh_6k,15.339,15.339,33.0,22.55,119.64,7.3,0.0,2.61,5
1778598725.51,query/mh_6k,15.339,15.339,93.0,22.51,119.64,10.1,0.0,2.61,5
1778598727.59,query/mh_6k,15.339,15.339,0.0,22.53,119.64,1.3,0.0,2.61,5
1778598729.65,query/mh_6k,15.339,15.339,0.0,22.51,119.64,0.5,0.0,2.61,5
1778598731.75,query/mh_6k,15.339,15.339,92.0,22.50,119.64,7.6,0.0,2.61,5
1778598733.84,query/mh_6k,15.339,15.339,0.0,22.50,119.64,7.1,0.0,2.61,5
1778598735.90,query/mh_6k,15.401,15.401,0.0,22.55,119.64,4.0,0.0,2.61,5
1778598738.00,query/mh_6k,15.401,15.401,0.0,22.55,119.64,7.3,0.0,2.61,5
1778598740.06,query/mh_6k,15.401,15.401,0.0,22.57,119.64,7.4,0.0,2.61,5
1778598742.10,query/mh_6k,15.401,15.401,0.0,22.58,119.64,4.1,0.0,2.62,5
1778598744.20,query/mh_6k,15.401,15.401,0.0,22.58,119.64,7.3,0.0,2.62,5
1778598746.25,query/mh_6k,15.401,15.401,89.0,22.57,119.64,4.0,0.0,2.62,5
1778598748.30,query/mh_6k,15.401,15.401,92.0,22.56,119.64,11.3,0.0,2.62,5
1778598750.39,query/mh_6k,15.401,15.401,0.0,22.57,119.64,7.2,0.0,2.62,5
1778598752.45,query/mh_6k,15.401,15.401,0.0,22.58,119.64,3.9,0.0,2.62,5
1778598754.50,query/mh_6k,15.401,15.401,90.0,22.56,119.64,11.2,0.0,2.62,5
1778598756.59,query/mh_6k,15.401,15.401,93.0,22.55,119.64,14.7,0.0,2.62,5
1778598758.69,query/mh_6k,15.401,15.401,93.0,22.55,119.64,17.4,0.0,2.62,5
1778598760.75,query/mh_6k,15.401,15.401,92.0,22.56,119.64,7.6,0.0,2.62,5
1778598762.84,query/mh_6k,15.401,15.401,0.0,22.56,119.64,10.8,0.0,2.62,5
1778598764.90,query/mh_6k,15.401,15.401,0.0,22.53,119.64,4.2,0.0,2.62,5
1778598766.99,query/mh_6k,15.401,15.401,90.0,22.54,119.64,17.7,0.0,2.62,5
1778598769.05,query/mh_6k,15.401,15.401,92.0,22.57,119.64,3.8,0.0,2.62,5
1778598771.11,query/mh_6k,15.401,15.401,92.0,22.56,119.64,7.6,0.0,2.62,5
1778598773.17,query/mh_6k,15.401,15.401,93.0,22.56,119.64,7.5,0.0,2.62,5
1778598775.22,query/mh_6k,15.401,15.401,0.0,22.56,119.64,3.9,0.0,2.62,5
1778598777.27,query/mh_6k,15.401,15.401,92.0,22.56,119.64,11.2,0.0,2.62,5
1778598779.32,query/mh_6k,15.401,15.401,93.0,22.55,119.64,7.6,0.0,2.62,5
1778598781.40,query/mh_6k,15.401,15.401,0.0,22.55,119.64,7.3,0.0,2.62,5
1778598783.45,query/mh_6k,15.401,15.401,92.0,22.54,119.64,7.9,0.0,2.62,5
1778598785.54,query/mh_6k,15.401,15.401,83.0,22.53,119.64,7.2,0.0,2.62,5
1778598787.62,query/mh_6k,15.401,15.401,0.0,22.54,119.64,14.1,0.0,2.62,5
1778598789.68,query/mh_6k,15.401,15.401,0.0,22.54,119.64,0.5,0.0,2.62,5
1778598791.74,query/mh_6k,15.401,15.401,0.0,22.55,119.64,7.6,0.0,2.62,5
1778598793.80,query/mh_6k,15.401,15.401,93.0,22.56,119.64,11.2,0.0,2.62,5
1778598795.90,query/mh_6k,15.401,15.401,0.0,22.56,119.64,7.3,0.0,2.62,5
1778598797.98,query/mh_6k,15.401,15.401,0.0,22.56,119.64,10.7,0.0,2.62,5
1778598800.04,done/mh_6k,15.401,15.401,0.0,22.37,119.64,9.5,0.0,2.06,4
