ts,phase,gpu_mem_tree_gb,gpu_mem_total_gb,gpu_util_pct,ram_used_gb,ram_total_gb,cpu_pct_sys,cpu_pct_proc_tree,rss_tree_gb,tree_pid_count
1778586898.38,indexing/sh_6k,14.393,14.393,0.0,20.93,119.64,2.1,0.0,1.79,5
1778586900.44,indexing/sh_6k,14.721,14.721,2.0,21.62,119.64,1.4,0.0,2.15,5
1778586902.50,indexing/sh_6k,16.306,16.306,19.0,23.28,119.64,2.9,0.0,2.34,5
1778586904.58,indexing/sh_6k,21.062,21.062,96.0,28.30,119.64,2.9,0.0,2.54,5
1778586906.66,indexing/sh_6k,21.062,21.062,0.0,28.30,119.64,1.3,0.0,2.55,5
1778586908.72,indexing/sh_6k,21.062,21.062,0.0,28.27,119.64,0.4,0.0,2.55,5
1778586910.77,indexing/sh_6k,21.062,21.062,0.0,28.28,119.64,0.5,0.0,2.55,5
1778586912.83,indexing/sh_6k,21.073,21.073,0.0,28.32,119.64,0.7,0.0,2.56,5
1778586914.93,indexing/sh_6k,21.081,21.081,95.0,28.36,119.64,5.7,0.0,2.56,5
1778586917.01,indexing/sh_6k,21.085,21.085,95.0,28.37,119.64,5.7,0.0,2.56,5
1778586919.12,indexing/sh_6k,21.089,21.089,95.0,28.35,119.64,5.5,0.0,2.56,5
1778586921.22,indexing/sh_6k,21.089,21.089,95.0,28.41,119.64,5.2,0.0,2.61,5
1778586923.31,indexing/sh_6k,21.091,21.091,95.0,28.40,119.64,5.5,0.0,2.61,5
1778586925.40,indexing/sh_6k,21.101,21.101,96.0,28.38,119.64,5.8,0.0,2.61,5
1778586927.49,indexing/sh_6k,21.101,21.101,95.0,28.37,119.64,5.8,0.0,2.61,5
1778586929.58,query/sh_6k,15.329,15.329,95.0,22.70,119.64,5.0,0.0,2.80,5
1778586931.65,query/sh_6k,15.329,15.329,0.0,22.70,119.64,3.7,0.0,2.80,5
1778586933.70,query/sh_6k,15.329,15.329,0.0,22.69,119.64,4.0,0.0,2.80,5
1778586935.77,query/sh_6k,15.329,15.329,0.0,22.71,119.64,3.9,0.0,2.80,5
1778586937.82,query/sh_6k,15.329,15.329,0.0,22.71,119.64,4.0,0.0,2.80,5
1778586939.87,query/sh_6k,15.329,15.329,0.0,22.70,119.64,0.5,0.0,2.80,5
1778586941.95,query/sh_6k,15.329,15.329,0.0,22.69,119.64,3.9,0.0,2.80,5
1778586944.01,query/sh_6k,15.335,15.335,0.0,22.70,119.64,4.0,0.0,2.80,5
1778586946.06,query/sh_6k,15.335,15.335,92.0,22.69,119.64,3.9,0.0,2.80,5
1778586948.11,query/sh_6k,15.335,15.335,0.0,22.67,119.64,0.7,0.0,2.80,5
1778586950.21,query/sh_6k,15.335,15.335,0.0,22.70,119.64,3.7,0.0,2.80,5
1778586952.26,query/sh_6k,15.335,15.335,0.0,22.67,119.64,3.9,0.0,2.80,5
1778586954.31,query/sh_6k,15.335,15.335,32.0,22.66,119.64,4.0,0.0,2.80,5
1778586956.36,query/sh_6k,15.335,15.335,0.0,22.66,119.64,0.8,0.0,2.80,5
1778586958.44,query/sh_6k,15.335,15.335,0.0,22.68,119.64,3.6,0.0,2.80,5
1778586960.50,query/sh_6k,15.335,15.335,0.0,22.67,119.64,3.8,0.0,2.80,5
1778586962.55,query/sh_6k,15.335,15.335,0.0,22.66,119.64,0.4,0.0,2.80,5
1778586964.60,query/sh_6k,15.335,15.335,15.0,22.66,119.64,3.9,0.0,2.80,5
1778586966.65,query/sh_6k,15.335,15.335,27.0,22.65,119.64,3.9,0.0,2.80,5
1778586968.71,query/sh_6k,15.335,15.335,0.0,22.64,119.64,0.5,0.0,2.80,5
1778586970.79,query/sh_6k,15.335,15.335,0.0,22.64,119.64,3.9,0.0,2.80,5
1778586972.85,query/sh_6k,15.335,15.335,0.0,22.66,119.64,3.9,0.0,2.80,5
1778586974.91,query/sh_6k,15.335,15.335,33.0,22.66,119.64,4.0,0.0,2.80,5
1778586976.97,query/sh_6k,15.335,15.335,0.0,22.66,119.64,0.6,0.0,2.80,5
1778586979.07,query/sh_6k,15.335,15.335,0.0,22.63,119.64,3.8,0.0,2.80,5
1778586981.13,query/sh_6k,15.335,15.335,0.0,22.63,119.64,4.0,0.0,2.80,5
1778586983.18,query/sh_6k,15.335,15.335,61.0,22.64,119.64,3.7,0.0,2.80,5
1778586985.23,query/sh_6k,15.335,15.335,52.0,22.64,119.64,4.0,0.0,2.80,5
1778586987.28,query/sh_6k,15.335,15.335,0.0,22.66,119.64,3.8,0.0,2.80,5
1778586989.33,query/sh_6k,15.335,15.335,0.0,22.64,119.64,0.4,0.0,2.77,5
1778586991.39,query/sh_6k,15.335,15.335,0.0,22.63,119.64,4.2,0.0,2.77,5
1778586993.44,query/sh_6k,15.335,15.335,0.0,22.61,119.64,4.0,0.0,2.77,5
1778586995.50,query/sh_6k,15.335,15.335,0.0,22.62,119.64,3.8,0.0,2.77,5
1778586997.56,query/sh_6k,15.335,15.335,7.0,22.63,119.64,3.9,0.0,2.77,5
1778586999.62,query/sh_6k,15.335,15.335,0.0,22.65,119.64,0.7,0.0,2.77,5
1778587001.70,query/sh_6k,15.335,15.335,0.0,22.65,119.64,3.7,0.0,2.77,5
1778587003.76,query/sh_6k,15.335,15.335,0.0,22.66,119.64,4.0,0.0,2.77,5
1778587005.81,query/sh_6k,15.335,15.335,0.0,22.65,119.64,3.8,0.0,2.77,5
1778587007.86,query/sh_6k,15.335,15.335,93.0,22.64,119.64,3.9,0.0,2.77,5
1778587009.91,query/sh_6k,15.335,15.335,0.0,22.64,119.64,0.7,0.0,2.77,5
1778587012.01,query/sh_6k,15.335,15.335,0.0,22.62,119.64,3.8,0.0,2.77,5
1778587014.06,query/sh_6k,15.335,15.335,0.0,22.62,119.64,3.9,0.0,2.77,5
1778587016.12,query/sh_6k,15.397,15.397,0.0,22.67,119.64,3.9,0.0,2.77,5
1778587018.19,query/sh_6k,15.397,15.397,93.0,22.66,119.64,3.8,0.0,2.77,5
1778587020.24,query/sh_6k,15.397,15.397,0.0,22.66,119.64,3.9,0.0,2.77,5
1778587022.30,query/sh_6k,15.397,15.397,0.0,22.68,119.64,2.6,0.0,2.77,5
1778587024.36,query/sh_6k,15.397,15.397,0.0,22.71,119.64,1.8,0.0,2.77,5
1778587026.41,query/sh_6k,15.397,15.397,0.0,22.69,119.64,4.0,0.0,2.77,5
1778587028.46,query/sh_6k,15.397,15.397,0.0,22.70,119.64,3.7,0.0,2.77,5
1778587030.51,query/sh_6k,15.397,15.397,80.0,22.69,119.64,4.0,0.0,2.77,5
1778587032.57,query/sh_6k,15.397,15.397,0.0,22.67,119.64,0.7,0.0,2.77,5
1778587034.67,query/sh_6k,15.397,15.397,0.0,22.67,119.64,3.6,0.0,2.77,5
1778587036.73,query/sh_6k,15.397,15.397,0.0,22.71,119.64,4.0,0.0,2.77,5
1778587038.78,query/sh_6k,15.397,15.397,40.0,22.68,119.64,3.9,0.0,2.77,5
1778587040.84,query/sh_6k,15.397,15.397,0.0,22.66,119.64,0.4,0.0,2.77,5
1778587042.93,query/sh_6k,15.397,15.397,8.0,22.67,119.64,3.9,0.0,2.77,5
1778587044.99,query/sh_6k,15.397,15.397,0.0,22.66,119.64,4.1,0.0,2.77,5
1778587047.05,query/sh_6k,15.397,15.397,0.0,22.67,119.64,3.8,0.0,2.77,5
1778587049.11,query/sh_6k,15.397,15.397,5.0,22.65,119.64,3.9,0.0,2.77,5
1778587051.17,query/sh_6k,15.397,15.397,0.0,22.66,119.64,0.7,0.0,2.77,5
1778587053.25,query/sh_6k,15.397,15.397,71.0,22.67,119.64,3.7,0.0,2.77,5
1778587055.31,query/sh_6k,15.397,15.397,0.0,22.65,119.64,3.9,0.0,2.77,5
1778587057.36,query/sh_6k,15.397,15.397,0.0,22.65,119.64,3.9,0.0,2.77,5
1778587059.44,query/sh_6k,15.397,15.397,0.0,22.65,119.64,3.8,0.0,2.77,5
1778587061.49,query/sh_6k,15.397,15.397,0.0,22.65,119.64,0.6,0.0,2.77,5
1778587063.54,query/sh_6k,15.397,15.397,73.0,22.65,119.64,3.9,0.0,2.77,5
1778587065.59,query/sh_6k,15.397,15.397,0.0,22.67,119.64,3.8,0.0,2.77,5
1778587067.64,query/sh_6k,15.397,15.397,93.0,22.68,119.64,3.9,0.0,2.77,5
1778587069.70,query/sh_6k,15.397,15.397,0.0,22.69,119.64,0.4,0.0,2.77,5
1778587071.76,query/sh_6k,15.397,15.397,49.0,22.67,119.64,4.0,0.0,2.77,5
1778587073.82,query/sh_6k,15.397,15.397,0.0,22.66,119.64,3.8,0.0,2.77,5
1778587075.88,query/sh_6k,15.397,15.397,0.0,22.66,119.64,4.0,0.0,2.77,5
1778587077.94,query/sh_6k,15.397,15.397,0.0,22.66,119.64,0.8,0.0,2.77,5
1778587080.01,query/sh_6k,15.397,15.397,0.0,22.67,119.64,3.8,0.0,2.77,5
1778587082.10,query/sh_6k,15.397,15.397,0.0,22.69,119.64,3.8,0.0,2.77,5
1778587084.15,query/sh_6k,15.397,15.397,0.0,22.70,119.64,3.9,0.0,2.77,5
1778587086.21,query/sh_6k,15.397,15.397,0.0,22.69,119.64,3.9,0.0,2.77,5
1778587088.25,query/sh_6k,15.397,15.397,86.0,22.68,119.64,3.9,0.0,2.77,5
1778587090.31,query/sh_6k,15.397,15.397,0.0,22.69,119.64,4.0,0.0,2.77,5
1778587092.36,query/sh_6k,15.397,15.397,0.0,22.71,119.64,0.4,0.0,2.77,5
1778587094.41,query/sh_6k,15.397,15.397,0.0,22.71,119.64,3.8,0.0,2.77,5
1778587096.47,query/sh_6k,15.397,15.397,0.0,22.72,119.64,3.9,0.0,2.77,5
1778587098.53,query/sh_6k,15.397,15.397,31.0,22.73,119.64,3.8,0.0,2.77,5
1778587100.58,query/sh_6k,15.397,15.397,0.0,22.73,119.64,0.6,0.0,2.77,5
1778587102.67,query/sh_6k,15.397,15.397,0.0,22.73,119.64,3.8,0.0,2.77,5
1778587104.72,query/sh_6k,15.397,15.397,51.0,22.74,119.64,3.9,0.0,2.77,5
1778587106.78,query/sh_6k,15.397,15.397,0.0,22.74,119.64,3.9,0.0,2.77,5
1778587108.84,query/sh_6k,15.397,15.397,0.0,22.72,119.64,3.9,0.0,2.77,5
1778587110.90,query/sh_6k,15.397,15.397,0.0,22.72,119.64,0.8,0.0,2.77,5
1778587112.95,query/sh_6k,15.397,15.397,0.0,22.70,119.64,3.5,0.0,2.77,5
1778587115.05,query/sh_6k,15.397,15.397,43.0,22.69,119.64,3.8,0.0,2.77,5
1778587117.11,query/sh_6k,15.397,15.397,0.0,22.67,119.64,4.0,0.0,2.77,5
1778587119.17,query/sh_6k,15.397,15.397,0.0,22.68,119.64,3.8,0.0,2.77,5
1778587121.27,query/sh_6k,15.397,15.397,93.0,22.69,119.64,3.9,0.0,2.77,5
1778587123.33,query/sh_6k,15.397,15.397,0.0,22.71,119.64,3.9,0.0,2.77,5
1778587125.39,query/sh_6k,15.397,15.397,47.0,22.73,119.64,0.5,0.0,2.77,5
1778587127.45,query/sh_6k,15.397,15.397,0.0,22.74,119.64,3.9,0.0,2.77,5
1778587129.50,query/sh_6k,15.397,15.397,62.0,22.70,119.64,3.9,0.0,2.77,5
1778587131.56,query/sh_6k,15.397,15.397,0.0,22.70,119.64,3.8,0.0,2.77,5
1778587133.61,query/sh_6k,15.397,15.397,92.0,22.68,119.64,3.9,0.0,2.77,5
1778587135.66,query/sh_6k,15.397,15.397,0.0,22.68,119.64,0.5,0.0,2.77,5
1778587137.71,query/sh_6k,15.397,15.397,85.0,22.68,119.64,3.8,0.0,2.77,5
1778587139.77,query/sh_6k,15.397,15.397,0.0,22.68,119.64,0.4,0.0,2.77,5
1778587141.83,query/sh_6k,15.397,15.397,0.0,22.67,119.64,4.0,0.0,2.77,5
1778587143.89,query/sh_6k,15.397,15.397,0.0,22.69,119.64,3.9,0.0,2.77,5
1778587145.94,query/sh_6k,15.397,15.397,0.0,22.69,119.64,3.9,0.0,2.77,5
1778587147.99,query/sh_6k,15.397,15.397,92.0,22.69,119.64,3.9,0.0,2.77,5
1778587150.04,query/sh_6k,15.397,15.397,0.0,22.68,119.64,3.6,0.0,2.77,5
1778587152.10,query/sh_6k,15.397,15.397,0.0,22.66,119.64,0.9,0.0,2.77,5
1778587154.16,query/sh_6k,15.397,15.397,0.0,22.68,119.64,4.0,0.0,2.77,5
1778587156.22,query/sh_6k,15.397,15.397,0.0,22.70,119.64,4.1,0.0,2.77,5
1778587158.29,query/sh_6k,15.397,15.397,27.0,22.68,119.64,3.8,0.0,2.77,5
1778587160.35,query/sh_6k,15.397,15.397,0.0,22.67,119.64,0.8,0.0,2.77,5
1778587162.42,query/sh_6k,15.397,15.397,12.0,22.68,119.64,3.5,0.0,2.77,5
1778587164.47,query/sh_6k,15.397,15.397,0.0,22.69,119.64,3.9,0.0,2.77,5
1778587166.53,query/sh_6k,15.397,15.397,0.0,22.66,119.64,3.9,0.0,2.77,5
1778587168.59,query/sh_6k,15.397,15.397,88.0,22.69,119.64,3.6,0.0,2.77,5
1778587170.65,query/sh_6k,15.397,15.397,0.0,22.67,119.64,0.5,0.0,2.77,5
1778587172.70,query/sh_6k,15.397,15.397,0.0,22.70,119.64,3.9,0.0,2.77,5
1778587174.76,query/sh_6k,15.397,15.397,0.0,22.69,119.64,4.0,0.0,2.77,5
1778587176.82,query/sh_6k,15.397,15.397,0.0,22.68,119.64,3.9,0.0,2.77,5
1778587178.87,query/sh_6k,15.397,15.397,92.0,22.67,119.64,3.9,0.0,2.77,5
1778587180.93,query/sh_6k,15.397,15.397,0.0,22.69,119.64,0.3,0.0,2.77,5
1778587182.98,query/sh_6k,15.397,15.397,0.0,22.70,119.64,0.2,0.0,2.77,5
1778587185.03,query/sh_6k,15.397,15.397,0.0,22.69,119.64,0.4,0.0,2.77,5
1778587187.08,query/sh_6k,15.397,15.397,0.0,22.69,119.64,0.3,0.0,2.77,5
1778587189.14,query/sh_6k,15.397,15.397,92.0,22.67,119.64,3.9,0.0,2.77,5
1778587191.20,query/sh_6k,15.397,15.397,0.0,22.67,119.64,4.0,0.0,2.77,5
1778587193.26,query/sh_6k,15.397,15.397,0.0,22.67,119.64,0.6,0.0,2.77,5
1778587195.35,query/sh_6k,15.397,15.397,0.0,22.66,119.64,3.8,0.0,2.77,5
1778587197.40,query/sh_6k,15.397,15.397,0.0,22.65,119.64,4.0,0.0,2.77,5
1778587199.46,done/sh_6k,15.397,15.397,9.0,20.74,119.64,3.3,0.0,0.08,4
1778587201.64,done/sh_6k,0.000,0.000,0.0,5.50,119.64,8.1,0.0,0.66,4
1778587203.71,setup/mh_6k,0.000,0.000,0.0,5.57,119.64,4.4,0.0,0.76,4
1778587205.78,setup/mh_6k,0.000,0.000,0.0,5.85,119.64,3.2,0.0,1.46,5
1778587207.85,indexing/mh_6k,0.412,0.412,2.0,6.54,119.64,2.4,0.0,1.72,5
1778587209.90,indexing/mh_6k,0.631,0.631,1.0,7.08,119.64,1.4,0.0,2.06,5
1778587211.96,indexing/mh_6k,1.041,1.041,2.0,7.87,119.64,1.5,0.0,2.42,5
1778587214.02,indexing/mh_6k,1.342,1.342,1.0,8.54,119.64,1.3,0.0,2.79,5
1778587216.08,indexing/mh_6k,1.752,1.752,2.0,9.35,119.64,1.6,0.0,3.21,5
1778587218.13,indexing/mh_6k,2.162,2.162,2.0,10.14,119.64,1.3,0.0,3.57,5
1778587220.18,indexing/mh_6k,2.572,2.572,1.0,10.92,119.64,1.4,0.0,3.92,5
1778587222.24,indexing/mh_6k,2.811,2.811,1.0,11.50,119.64,1.4,0.0,4.24,5
1778587224.29,indexing/mh_6k,3.201,3.201,1.0,12.24,119.64,1.3,0.0,4.60,5
1778587226.34,indexing/mh_6k,4.725,4.725,1.0,15.33,119.64,2.1,0.0,6.13,5
1778587228.40,indexing/mh_6k,5.068,5.068,0.0,11.84,119.64,2.0,0.0,1.77,5
1778587230.46,indexing/mh_6k,5.369,5.369,1.0,12.50,119.64,1.4,0.0,2.14,5
1778587232.53,indexing/mh_6k,6.189,6.189,4.0,13.57,119.64,1.7,0.0,2.86,5
1778587234.59,indexing/mh_6k,6.490,6.490,2.0,14.30,119.64,1.2,0.0,3.24,5
1778587236.64,indexing/mh_6k,6.818,6.818,1.0,14.96,119.64,1.6,0.0,3.59,5
1778587238.70,indexing/mh_6k,7.229,7.229,2.0,15.71,119.64,1.3,0.0,3.93,5
1778587240.77,indexing/mh_6k,7.939,7.939,1.0,17.08,119.64,1.5,0.0,4.68,5
1778587242.82,indexing/mh_6k,8.350,8.350,1.0,17.82,119.64,1.3,0.0,5.03,5
1778587244.88,indexing/mh_6k,8.650,8.650,2.0,18.47,119.64,1.3,0.0,5.39,5
1778587246.93,indexing/mh_6k,8.998,8.998,1.0,19.15,119.64,1.4,0.0,5.73,5
1778587248.99,indexing/mh_6k,9.389,9.389,1.0,19.92,119.64,1.3,0.0,6.07,5
1778587251.04,indexing/mh_6k,9.689,9.689,2.0,16.18,119.64,2.0,0.0,1.80,5
1778587253.10,indexing/mh_6k,10.400,10.400,1.0,17.26,119.64,1.3,0.0,2.49,5
1778587255.16,indexing/mh_6k,10.779,10.779,1.0,18.18,119.64,1.4,0.0,2.91,5
1778587257.22,indexing/mh_6k,11.139,11.139,2.0,18.91,119.64,1.2,0.0,3.27,5
1778587259.28,indexing/mh_6k,11.549,11.549,1.0,19.67,119.64,1.3,0.0,3.62,5
1778587261.34,indexing/mh_6k,12.260,12.260,2.0,21.16,119.64,1.7,0.0,4.36,5
1778587263.41,indexing/mh_6k,12.561,12.561,1.0,21.80,119.64,1.3,0.0,4.69,5
1778587265.47,indexing/mh_6k,12.971,12.971,2.0,22.56,119.64,1.5,0.0,5.05,5
1778587267.52,indexing/mh_6k,13.381,13.381,2.0,23.38,119.64,1.3,0.0,5.42,5
1778587269.57,indexing/mh_6k,13.682,13.682,1.0,24.06,119.64,1.2,0.0,5.79,5
1778587271.63,indexing/mh_6k,14.010,14.010,1.0,24.72,119.64,1.5,0.0,6.13,5
1778587273.69,indexing/mh_6k,14.393,14.393,1.0,20.80,119.64,1.7,0.0,1.81,5
1778587275.75,indexing/mh_6k,14.721,14.721,2.0,21.48,119.64,1.3,0.0,2.18,5
1778587277.81,indexing/mh_6k,16.450,16.450,3.0,23.21,119.64,3.2,0.0,2.34,5
1778587279.89,indexing/mh_6k,21.062,21.062,96.0,28.22,119.64,2.4,0.0,2.54,5
1778587281.97,indexing/mh_6k,21.062,21.062,0.0,28.25,119.64,1.3,0.0,2.55,5
1778587284.03,indexing/mh_6k,21.062,21.062,0.0,28.23,119.64,0.5,0.0,2.55,5
1778587286.08,indexing/mh_6k,21.062,21.062,0.0,28.24,119.64,0.3,0.0,2.55,5
1778587288.13,indexing/mh_6k,21.062,21.062,0.0,28.25,119.64,0.4,0.0,2.55,5
1778587290.19,indexing/mh_6k,21.062,21.062,0.0,28.27,119.64,0.5,0.0,2.55,5
1778587292.24,indexing/mh_6k,21.062,21.062,0.0,28.25,119.64,0.3,0.0,2.55,5
1778587294.30,indexing/mh_6k,21.075,21.075,95.0,28.29,119.64,3.3,0.0,2.56,5
1778587296.38,indexing/mh_6k,21.081,21.081,93.0,28.30,119.64,5.4,0.0,2.56,5
1778587298.46,indexing/mh_6k,21.087,21.087,95.0,28.33,119.64,5.4,0.0,2.56,5
1778587300.56,indexing/mh_6k,21.089,21.089,93.0,28.33,119.64,5.0,0.0,2.61,5
1778587302.65,indexing/mh_6k,21.089,21.089,95.0,28.34,119.64,5.4,0.0,2.61,5
1778587304.74,indexing/mh_6k,21.093,21.093,95.0,28.34,119.64,5.7,0.0,2.61,5
1778587306.83,indexing/mh_6k,21.097,21.097,95.0,28.38,119.64,5.8,0.0,2.61,5
1778587308.92,indexing/mh_6k,21.103,21.103,95.0,28.37,119.64,5.8,0.0,2.61,5
1778587311.02,query/mh_6k,15.339,15.339,0.0,22.66,119.64,5.9,0.0,2.77,5
1778587313.07,query/mh_6k,15.339,15.339,0.0,22.67,119.64,3.9,0.0,2.78,5
1778587315.12,query/mh_6k,15.339,15.339,0.0,22.67,119.64,0.5,0.0,2.78,5
1778587317.18,query/mh_6k,15.339,15.339,0.0,22.64,119.64,3.9,0.0,2.78,5
1778587319.24,query/mh_6k,15.339,15.339,79.0,22.66,119.64,3.8,0.0,2.78,5
1778587321.30,query/mh_6k,15.339,15.339,0.0,22.66,119.64,0.7,0.0,2.78,5
1778587323.38,query/mh_6k,15.339,15.339,0.0,22.66,119.64,3.7,0.0,2.78,5
1778587325.44,query/mh_6k,15.339,15.339,0.0,22.65,119.64,4.0,0.0,2.78,5
1778587327.49,query/mh_6k,15.339,15.339,95.0,22.63,119.64,3.8,0.0,2.78,5
1778587329.54,query/mh_6k,15.339,15.339,0.0,22.63,119.64,3.9,0.0,2.78,5
1778587331.59,query/mh_6k,15.339,15.339,0.0,22.62,119.64,0.4,0.0,2.78,5
1778587333.64,query/mh_6k,15.339,15.339,94.0,22.63,119.64,3.4,0.0,2.78,5
1778587335.70,query/mh_6k,15.339,15.339,0.0,22.63,119.64,1.1,0.0,2.78,5
1778587337.76,query/mh_6k,15.339,15.339,87.0,22.62,119.64,3.9,0.0,2.78,5
1778587339.82,query/mh_6k,15.339,15.339,0.0,22.62,119.64,3.8,0.0,2.78,5
1778587341.87,query/mh_6k,15.339,15.339,93.0,22.59,119.64,4.0,0.0,2.78,5
1778587343.93,query/mh_6k,15.339,15.339,0.0,22.60,119.64,0.4,0.0,2.78,5
1778587345.99,query/mh_6k,15.339,15.339,10.0,22.60,119.64,3.9,0.0,2.78,5
1778587348.05,query/mh_6k,15.339,15.339,0.0,22.60,119.64,3.8,0.0,2.78,5
1778587350.11,query/mh_6k,15.339,15.339,0.0,22.61,119.64,0.8,0.0,2.78,5
1778587352.20,query/mh_6k,15.339,15.339,46.0,22.62,119.64,3.7,0.0,2.78,5
1778587354.25,query/mh_6k,15.339,15.339,0.0,22.64,119.64,3.8,0.0,2.78,5
1778587356.30,query/mh_6k,15.339,15.339,77.0,22.67,119.64,4.0,0.0,2.78,5
1778587358.35,query/mh_6k,15.339,15.339,0.0,22.67,119.64,0.7,0.0,2.78,5
1778587360.44,query/mh_6k,15.339,15.339,0.0,22.66,119.64,3.7,0.0,2.78,5
1778587362.49,query/mh_6k,15.339,15.339,92.0,22.66,119.64,3.7,0.0,2.78,5
1778587364.54,query/mh_6k,15.339,15.339,0.0,22.66,119.64,3.8,0.0,2.78,5
1778587366.60,query/mh_6k,15.339,15.339,0.0,22.66,119.64,0.5,0.0,2.78,5
1778587368.66,query/mh_6k,15.339,15.339,22.0,22.64,119.64,3.9,0.0,2.78,5
1778587370.72,query/mh_6k,15.339,15.339,0.0,22.64,119.64,3.8,0.0,2.78,5
1778587372.77,query/mh_6k,15.339,15.339,95.0,22.62,119.64,3.9,0.0,2.78,5
1778587374.83,query/mh_6k,15.339,15.339,0.0,22.62,119.64,0.5,0.0,2.78,5
1778587376.89,query/mh_6k,15.339,15.339,0.0,22.64,119.64,3.9,0.0,2.78,5
1778587378.95,query/mh_6k,15.339,15.339,0.0,22.63,119.64,3.8,0.0,2.78,5
1778587381.00,query/mh_6k,15.339,15.339,63.0,22.64,119.64,4.0,0.0,2.78,5
1778587383.05,query/mh_6k,15.339,15.339,0.0,22.65,119.64,0.4,0.0,2.78,5
1778587385.10,query/mh_6k,15.339,15.339,0.0,22.64,119.64,4.0,0.0,2.78,5
1778587387.15,query/mh_6k,15.339,15.339,0.0,22.62,119.64,4.0,0.0,2.78,5
1778587389.21,query/mh_6k,15.339,15.339,95.0,22.65,119.64,3.8,0.0,2.78,5
1778587391.27,query/mh_6k,15.339,15.339,0.0,22.62,119.64,4.0,0.0,2.78,5
1778587393.33,query/mh_6k,15.339,15.339,43.0,22.61,119.64,0.5,0.0,2.78,5
1778587395.38,query/mh_6k,15.401,15.401,0.0,22.68,119.64,4.0,0.0,2.78,5
