ts,phase,gpu_mem_tree_gb,gpu_mem_total_gb,gpu_util_pct,ram_used_gb,ram_total_gb,cpu_pct_sys,cpu_pct_proc_tree,rss_tree_gb,tree_pid_count
1778599201.91,indexing/sh_6k,11.139,11.139,2.0,18.95,119.64,1.4,0.0,3.27,5
1778599203.97,indexing/sh_6k,11.549,11.549,1.0,19.71,119.64,1.3,0.0,3.63,5
1778599206.03,indexing/sh_6k,12.260,12.260,2.0,21.17,119.64,1.6,0.0,4.35,5
1778599208.09,indexing/sh_6k,12.670,12.670,1.0,21.98,119.64,1.3,0.0,4.73,5
1778599210.15,indexing/sh_6k,12.971,12.971,1.0,22.59,119.64,1.5,0.0,5.07,5
1778599212.21,indexing/sh_6k,13.381,13.381,1.0,23.37,119.64,1.6,0.0,5.42,5
1778599214.27,indexing/sh_6k,13.682,13.682,2.0,24.05,119.64,1.2,0.0,5.80,5
1778599216.33,indexing/sh_6k,14.061,14.061,1.0,24.82,119.64,1.4,0.0,6.16,5
1778599218.39,indexing/sh_6k,14.393,14.393,1.0,21.02,119.64,2.1,0.0,1.79,5
1778599220.44,indexing/sh_6k,14.721,14.721,1.0,21.70,119.64,1.3,0.0,2.16,5
1778599222.49,indexing/sh_6k,15.329,15.329,2.0,22.42,119.64,2.9,0.0,2.52,5
1778599224.55,query/sh_6k,15.329,15.329,0.0,22.55,119.64,4.4,0.0,2.61,5
1778599226.60,query/sh_6k,15.329,15.329,0.0,22.56,119.64,4.0,0.0,2.61,5
1778599228.65,query/sh_6k,15.329,15.329,0.0,22.56,119.64,3.9,0.0,2.61,5
1778599230.70,query/sh_6k,15.329,15.329,0.0,22.57,119.64,3.9,0.0,2.61,5
1778599232.75,query/sh_6k,15.329,15.329,0.0,22.57,119.64,0.3,0.0,2.61,5
1778599234.80,query/sh_6k,15.329,15.329,0.0,22.56,119.64,3.9,0.0,2.61,5
1778599236.86,query/sh_6k,15.335,15.335,0.0,22.54,119.64,4.0,0.0,2.61,5
1778599238.92,query/sh_6k,15.335,15.335,0.0,22.55,119.64,4.0,0.0,2.61,5
1778599241.00,query/sh_6k,15.335,15.335,76.0,22.54,119.64,7.4,0.0,2.61,5
1778599243.06,query/sh_6k,15.335,15.335,42.0,22.54,119.64,3.9,0.0,2.61,5
1778599245.11,query/sh_6k,15.335,15.335,0.0,22.52,119.64,0.3,0.0,2.61,5
1778599247.17,query/sh_6k,15.335,15.335,0.0,22.54,119.64,0.4,0.0,2.61,5
1778599249.22,query/sh_6k,15.335,15.335,0.0,22.55,119.64,0.3,0.0,2.61,5
1778599251.27,query/sh_6k,15.335,15.335,0.0,22.56,119.64,0.4,0.0,2.61,5
1778599253.32,query/sh_6k,15.335,15.335,0.0,22.57,119.64,0.3,0.0,2.61,5
1778599255.37,query/sh_6k,15.335,15.335,0.0,22.53,119.64,0.4,0.0,2.61,5
1778599257.42,query/sh_6k,15.335,15.335,0.0,22.54,119.64,0.4,0.0,2.61,5
1778599259.46,query/sh_6k,15.335,15.335,0.0,22.52,119.64,0.3,0.0,2.61,5
1778599261.52,query/sh_6k,15.335,15.335,0.0,22.52,119.64,0.3,0.0,2.61,5
1778599263.57,query/sh_6k,15.335,15.335,0.0,22.48,119.64,0.3,0.0,2.61,5
1778599265.62,query/sh_6k,15.335,15.335,0.0,22.48,119.64,0.3,0.0,2.61,5
1778599267.67,query/sh_6k,15.335,15.335,0.0,22.48,119.64,0.3,0.0,2.61,5
1778599269.72,query/sh_6k,15.335,15.335,0.0,22.49,119.64,0.3,0.0,2.61,5
1778599271.77,query/sh_6k,15.335,15.335,0.0,22.50,119.64,0.5,0.0,2.61,5
1778599273.84,query/sh_6k,15.335,15.335,0.0,22.50,119.64,0.6,0.0,2.61,5
1778599275.90,query/sh_6k,15.335,15.335,0.0,22.52,119.64,0.4,0.0,2.61,5
1778599277.96,query/sh_6k,15.335,15.335,0.0,22.49,119.64,0.4,0.0,2.61,5
1778599280.02,query/sh_6k,15.335,15.335,0.0,22.50,119.64,0.3,0.0,2.61,5
1778599282.07,query/sh_6k,15.335,15.335,0.0,22.50,119.64,0.3,0.0,2.61,5
1778599284.12,query/sh_6k,15.335,15.335,0.0,22.53,119.64,0.3,0.0,2.61,5
1778599286.18,query/sh_6k,15.335,15.335,0.0,22.52,119.64,0.4,0.0,2.61,5
1778599288.23,query/sh_6k,15.335,15.335,0.0,22.49,119.64,0.4,0.0,2.61,5
1778599290.29,query/sh_6k,15.335,15.335,0.0,22.48,119.64,0.3,0.0,2.61,5
1778599292.34,query/sh_6k,15.335,15.335,0.0,22.47,119.64,0.4,0.0,2.61,5
1778599294.40,query/sh_6k,15.335,15.335,0.0,22.45,119.64,0.3,0.0,2.61,5
1778599296.46,query/sh_6k,15.335,15.335,0.0,22.45,119.64,0.4,0.0,2.61,5
1778599298.52,query/sh_6k,15.335,15.335,0.0,22.45,119.64,0.3,0.0,2.61,5
1778599300.58,query/sh_6k,15.335,15.335,0.0,22.47,119.64,0.4,0.0,2.61,5
1778599302.64,query/sh_6k,15.335,15.335,0.0,22.50,119.64,0.4,0.0,2.61,5
1778599304.69,query/sh_6k,15.335,15.335,0.0,22.51,119.64,0.3,0.0,2.61,5
1778599306.74,query/sh_6k,15.335,15.335,0.0,22.52,119.64,0.3,0.0,2.61,5
1778599308.80,query/sh_6k,15.335,15.335,0.0,22.51,119.64,0.3,0.0,2.61,5
1778599310.86,query/sh_6k,15.335,15.335,0.0,22.50,119.64,0.3,0.0,2.61,5
1778599312.92,query/sh_6k,15.335,15.335,0.0,22.49,119.64,0.4,0.0,2.61,5
1778599314.99,query/sh_6k,15.335,15.335,0.0,22.50,119.64,0.4,0.0,2.61,5
1778599317.05,query/sh_6k,15.335,15.335,0.0,22.48,119.64,0.4,0.0,2.61,5
1778599319.11,query/sh_6k,15.335,15.335,0.0,22.51,119.64,0.3,0.0,2.61,5
1778599321.17,query/sh_6k,15.335,15.335,0.0,22.52,119.64,0.4,0.0,2.61,5
1778599323.23,query/sh_6k,15.335,15.335,0.0,22.48,119.64,0.3,0.0,2.61,5
1778599325.29,query/sh_6k,15.335,15.335,0.0,22.54,119.64,0.3,0.0,2.61,5
1778599327.35,query/sh_6k,15.335,15.335,0.0,22.53,119.64,0.4,0.0,2.61,5
1778599329.40,query/sh_6k,15.335,15.335,0.0,22.50,119.64,0.3,0.0,2.61,5
1778599331.46,query/sh_6k,15.335,15.335,0.0,22.52,119.64,0.5,0.0,2.61,5
1778599333.52,query/sh_6k,15.335,15.335,0.0,22.50,119.64,0.4,0.0,2.61,5
1778599335.58,query/sh_6k,15.335,15.335,0.0,22.50,119.64,0.3,0.0,2.61,5
1778599337.63,query/sh_6k,15.335,15.335,0.0,22.53,119.64,0.4,0.0,2.61,5
1778599339.69,query/sh_6k,15.335,15.335,0.0,22.51,119.64,0.3,0.0,2.61,5
1778599341.74,query/sh_6k,15.335,15.335,0.0,22.51,119.64,0.3,0.0,2.61,5
1778599343.79,query/sh_6k,15.335,15.335,0.0,22.51,119.64,0.3,0.0,2.61,5
1778599345.85,query/sh_6k,15.335,15.335,0.0,22.50,119.64,0.3,0.0,2.61,5
1778599347.91,query/sh_6k,15.335,15.335,0.0,22.51,119.64,0.4,0.0,2.61,5
1778599349.96,query/sh_6k,15.335,15.335,0.0,22.50,119.64,0.4,0.0,2.61,5
1778599352.02,query/sh_6k,15.335,15.335,0.0,22.53,119.64,0.4,0.0,2.61,5
1778599354.08,query/sh_6k,15.335,15.335,0.0,22.51,119.64,0.3,0.0,2.61,5
1778599356.14,query/sh_6k,15.335,15.335,0.0,22.50,119.64,0.3,0.0,2.61,5
1778599358.19,query/sh_6k,15.335,15.335,0.0,22.52,119.64,0.4,0.0,2.61,5
1778599360.25,query/sh_6k,15.335,15.335,0.0,22.52,119.64,0.4,0.0,2.61,5
1778599362.31,query/sh_6k,15.335,15.335,0.0,22.53,119.64,0.4,0.0,2.61,5
1778599364.37,query/sh_6k,15.335,15.335,0.0,22.52,119.64,0.3,0.0,2.61,5
1778599366.43,query/sh_6k,15.335,15.335,0.0,22.53,119.64,0.4,0.0,2.61,5
1778599368.48,query/sh_6k,15.335,15.335,0.0,22.52,119.64,0.3,0.0,2.61,5
1778599370.54,query/sh_6k,15.335,15.335,0.0,22.48,119.64,0.3,0.0,2.61,5
1778599372.59,query/sh_6k,15.335,15.335,0.0,22.46,119.64,0.4,0.0,2.61,5
1778599374.65,query/sh_6k,15.335,15.335,0.0,22.46,119.64,0.3,0.0,2.61,5
1778599376.71,query/sh_6k,15.335,15.335,0.0,22.46,119.64,0.4,0.0,2.61,5
1778599378.77,query/sh_6k,15.335,15.335,0.0,22.46,119.64,0.4,0.0,2.61,5
1778599380.82,query/sh_6k,15.335,15.335,0.0,22.46,119.64,0.3,0.0,2.61,5
1778599382.88,query/sh_6k,15.335,15.335,0.0,22.47,119.64,3.9,0.0,2.61,5
1778599384.94,query/sh_6k,15.335,15.335,0.0,22.47,119.64,3.9,0.0,2.61,5
1778599387.04,query/sh_6k,15.335,15.335,0.0,22.49,119.64,7.4,0.0,2.61,5
1778599389.11,query/sh_6k,15.335,15.335,95.0,22.51,119.64,3.9,0.0,2.61,5
1778599391.16,query/sh_6k,15.335,15.335,90.0,22.50,119.64,4.1,0.0,2.61,5
1778599393.22,query/sh_6k,15.335,15.335,0.0,22.51,119.64,3.9,0.0,2.61,5
1778599395.29,query/sh_6k,15.335,15.335,0.0,22.50,119.64,6.4,0.0,2.61,5
1778599397.36,query/sh_6k,15.335,15.335,0.0,22.50,119.64,4.9,0.0,2.61,5
1778599399.42,query/sh_6k,15.335,15.335,89.0,22.50,119.64,3.8,0.0,2.61,5
1778599401.48,query/sh_6k,15.335,15.335,0.0,22.50,119.64,4.1,0.0,2.61,5
1778599403.59,query/sh_6k,15.335,15.335,0.0,22.49,119.64,3.9,0.0,2.61,5
1778599405.65,query/sh_6k,15.335,15.335,0.0,22.53,119.64,0.3,0.0,2.61,5
1778599407.71,query/sh_6k,15.335,15.335,0.0,22.51,119.64,0.5,0.0,2.61,5
1778599409.77,query/sh_6k,15.335,15.335,0.0,22.52,119.64,0.3,0.0,2.61,5
1778599411.83,query/sh_6k,15.335,15.335,0.0,22.51,119.64,0.4,0.0,2.61,5
1778599413.89,query/sh_6k,15.335,15.335,0.0,22.52,119.64,3.8,0.0,2.61,5
1778599415.95,query/sh_6k,15.335,15.335,0.0,22.52,119.64,3.8,0.0,2.61,5
1778599418.01,query/sh_6k,15.335,15.335,0.0,22.51,119.64,4.2,0.0,2.61,5
1778599420.10,query/sh_6k,15.335,15.335,0.0,22.49,119.64,7.2,0.0,2.61,5
1778599422.17,query/sh_6k,15.335,15.335,90.0,22.49,119.64,4.0,0.0,2.61,5
1778599424.22,query/sh_6k,15.335,15.335,0.0,22.49,119.64,3.9,0.0,2.61,5
1778599426.27,query/sh_6k,15.335,15.335,0.0,22.52,119.64,3.9,0.0,2.61,5
1778599428.36,query/sh_6k,15.397,15.397,0.0,22.56,119.64,7.4,0.0,2.61,5
1778599430.41,query/sh_6k,15.397,15.397,92.0,22.57,119.64,3.9,0.0,2.61,5
1778599432.46,query/sh_6k,15.397,15.397,56.0,22.56,119.64,3.9,0.0,2.61,5
1778599434.51,query/sh_6k,15.397,15.397,0.0,22.55,119.64,4.1,0.0,2.61,5
1778599436.60,query/sh_6k,15.397,15.397,92.0,22.56,119.64,4.9,0.0,2.61,5
1778599438.70,query/sh_6k,15.397,15.397,9.0,22.55,119.64,6.2,0.0,2.61,5
1778599440.76,query/sh_6k,15.397,15.397,0.0,22.58,119.64,3.9,0.0,2.61,5
1778599442.83,query/sh_6k,15.397,15.397,0.0,22.56,119.64,4.1,0.0,2.61,5
1778599444.92,query/sh_6k,15.397,15.397,95.0,22.59,119.64,7.3,0.0,2.61,5
1778599446.99,query/sh_6k,15.397,15.397,0.0,22.57,119.64,0.4,0.0,2.61,5
1778599449.05,query/sh_6k,15.397,15.397,0.0,22.58,119.64,4.0,0.0,2.62,5
1778599451.14,query/sh_6k,15.397,15.397,0.0,22.57,119.64,7.5,0.0,2.62,5
1778599453.20,query/sh_6k,15.397,15.397,95.0,22.59,119.64,4.0,0.0,2.62,5
1778599455.26,query/sh_6k,15.397,15.397,11.0,22.58,119.64,3.9,0.0,2.62,5
1778599457.31,query/sh_6k,15.397,15.397,0.0,22.55,119.64,3.9,0.0,2.62,5
1778599459.38,query/sh_6k,15.397,15.397,0.0,22.55,119.64,7.1,0.0,2.62,5
1778599461.45,query/sh_6k,15.397,15.397,0.0,22.55,119.64,4.3,0.0,2.62,5
1778599463.51,query/sh_6k,15.397,15.397,95.0,22.56,119.64,4.0,0.0,2.62,5
1778599465.57,query/sh_6k,15.397,15.397,0.0,22.56,119.64,3.9,0.0,2.62,5
1778599467.63,query/sh_6k,15.397,15.397,92.0,22.55,119.64,4.0,0.0,2.62,5
1778599469.71,query/sh_6k,15.397,15.397,75.0,22.55,119.64,7.2,0.0,2.62,5
1778599471.78,query/sh_6k,15.397,15.397,0.0,22.54,119.64,3.9,0.0,2.62,5
1778599473.84,query/sh_6k,15.397,15.397,0.0,22.58,119.64,3.8,0.0,2.62,5
1778599475.90,query/sh_6k,15.397,15.397,0.0,22.58,119.64,4.1,0.0,2.62,5
1778599478.00,query/sh_6k,15.397,15.397,92.0,22.57,119.64,7.3,0.0,2.62,5
1778599480.07,query/sh_6k,15.397,15.397,90.0,22.60,119.64,3.9,0.0,2.62,5
1778599482.13,query/sh_6k,15.397,15.397,0.0,22.59,119.64,4.0,0.0,2.62,5
1778599484.19,query/sh_6k,15.397,15.397,0.0,22.61,119.64,3.9,0.0,2.62,5
1778599486.24,query/sh_6k,15.397,15.397,0.0,22.61,119.64,4.0,0.0,2.62,5
1778599488.29,query/sh_6k,15.397,15.397,0.0,22.62,119.64,3.8,0.0,2.62,5
1778599490.34,query/sh_6k,15.397,15.397,0.0,22.61,119.64,7.4,0.0,2.62,5
1778599492.39,query/sh_6k,15.397,15.397,95.0,22.63,119.64,4.0,0.0,2.62,5
1778599494.45,query/sh_6k,15.397,15.397,90.0,22.57,119.64,3.8,0.0,2.62,5
1778599496.50,query/sh_6k,15.397,15.397,0.0,22.57,119.64,3.9,0.0,2.62,5
1778599498.55,query/sh_6k,15.397,15.397,92.0,22.58,119.64,4.1,0.0,2.62,5
1778599500.65,query/sh_6k,15.397,15.397,0.0,22.58,119.64,7.2,0.0,2.62,5
1778599502.70,query/sh_6k,15.397,15.397,0.0,22.57,119.64,4.0,0.0,2.62,5
1778599504.76,query/sh_6k,15.397,15.397,0.0,22.57,119.64,3.9,0.0,2.62,5
1778599506.81,query/sh_6k,15.397,15.397,0.0,22.58,119.64,4.0,0.0,2.62,5
1778599508.90,query/sh_6k,15.397,15.397,92.0,22.56,119.64,7.4,0.0,2.62,5
1778599510.96,query/sh_6k,15.397,15.397,0.0,22.56,119.64,3.9,0.0,2.62,5
1778599513.02,query/sh_6k,15.397,15.397,0.0,22.55,119.64,4.2,0.0,2.62,5
1778599515.08,query/sh_6k,15.397,15.397,0.0,22.55,119.64,3.8,0.0,2.62,5
1778599517.13,query/sh_6k,15.397,15.397,0.0,22.56,119.64,3.9,0.0,2.62,5
1778599519.19,query/sh_6k,15.397,15.397,0.0,22.56,119.64,4.1,0.0,2.62,5
1778599521.28,query/sh_6k,15.397,15.397,15.0,22.58,119.64,7.0,0.0,2.62,5
1778599523.34,query/sh_6k,15.397,15.397,90.0,22.56,119.64,3.9,0.0,2.62,5
1778599525.40,query/sh_6k,15.397,15.397,0.0,22.57,119.64,3.8,0.0,2.62,5
1778599527.46,query/sh_6k,15.397,15.397,0.0,22.56,119.64,4.1,0.0,2.62,5
1778599529.55,query/sh_6k,15.397,15.397,0.0,22.56,119.64,7.2,0.0,2.62,5
1778599531.60,query/sh_6k,15.397,15.397,0.0,22.57,119.64,3.9,0.0,2.62,5
1778599533.65,query/sh_6k,15.397,15.397,0.0,22.56,119.64,3.9,0.0,2.62,5
1778599535.71,query/sh_6k,15.397,15.397,0.0,22.57,119.64,4.1,0.0,2.62,5
1778599537.80,query/sh_6k,15.397,15.397,57.0,22.57,119.64,7.5,0.0,2.62,5
1778599539.87,query/sh_6k,15.397,15.397,0.0,22.56,119.64,3.8,0.0,2.62,5
1778599541.93,query/sh_6k,15.397,15.397,0.0,22.55,119.64,3.9,0.0,2.62,5
1778599543.99,query/sh_6k,15.397,15.397,0.0,22.56,119.64,3.7,0.0,2.62,5
1778599546.05,done/sh_6k,0.000,0.000,0.0,5.20,119.64,4.8,0.0,0.15,6
1778599548.11,setup/mh_6k,0.000,0.000,0.0,5.56,119.64,10.8,0.0,0.75,4
1778599550.17,setup/mh_6k,0.000,0.000,0.0,5.57,119.64,0.4,0.0,0.76,4
1778599552.24,setup/mh_6k,0.000,0.000,0.0,5.87,119.64,3.9,0.0,1.50,5
1778599554.31,indexing/mh_6k,0.412,0.412,1.0,6.66,119.64,2.0,0.0,1.87,5
1778599556.37,indexing/mh_6k,0.760,0.760,1.0,7.35,119.64,1.4,0.0,2.22,5
1778599558.44,indexing/mh_6k,1.150,1.150,1.0,8.10,119.64,1.5,0.0,2.56,5
1778599560.50,indexing/mh_6k,1.561,1.561,1.0,8.87,119.64,1.3,0.0,2.93,5
1778599562.57,indexing/mh_6k,1.971,1.971,1.0,9.76,119.64,1.3,0.0,3.37,5
1778599564.62,indexing/mh_6k,2.381,2.381,1.0,10.39,119.64,1.3,0.0,3.73,5
1778599566.68,indexing/mh_6k,2.682,2.682,1.0,11.17,119.64,1.3,0.0,4.08,5
1778599568.73,indexing/mh_6k,3.092,3.092,1.0,11.84,119.64,1.4,0.0,4.43,5
1778599570.78,indexing/mh_6k,4.725,4.725,1.0,15.17,119.64,2.1,0.0,5.99,5
1778599572.85,indexing/mh_6k,4.850,4.850,0.0,11.57,119.64,2.1,0.0,1.64,5
1778599574.90,indexing/mh_6k,5.229,5.229,1.0,12.30,119.64,1.4,0.0,1.99,5
1778599576.97,indexing/mh_6k,5.588,5.588,1.0,12.99,119.64,1.5,0.0,2.32,5
1778599579.03,indexing/mh_6k,6.299,6.299,1.0,14.06,119.64,1.4,0.0,3.06,5
1778599581.09,indexing/mh_6k,6.709,6.709,1.0,14.84,119.64,1.3,0.0,3.43,5
1778599583.15,indexing/mh_6k,7.010,7.010,1.0,15.47,119.64,1.5,0.0,3.76,5
1778599585.21,indexing/mh_6k,7.830,7.830,2.0,16.84,119.64,1.5,0.0,4.50,5
1778599587.27,indexing/mh_6k,8.100,8.100,1.0,17.42,119.64,1.4,0.0,4.84,5
1778599589.32,indexing/mh_6k,8.432,8.432,1.0,18.07,119.64,1.4,0.0,5.17,5
1778599591.37,indexing/mh_6k,8.869,8.869,2.0,18.88,119.64,1.2,0.0,5.54,5
1778599593.43,indexing/mh_6k,9.170,9.170,1.0,19.55,119.64,1.3,0.0,5.88,5
1778599595.48,indexing/mh_6k,9.471,9.471,1.0,16.50,119.64,1.5,0.0,2.23,5
1778599597.54,indexing/mh_6k,9.908,9.908,1.0,16.56,119.64,1.6,0.0,1.99,5
1778599599.59,indexing/mh_6k,10.619,10.619,4.0,17.84,119.64,1.4,0.0,2.74,5
1778599601.64,indexing/mh_6k,11.029,11.029,1.0,18.63,119.64,1.3,0.0,3.10,5
1778599603.70,indexing/mh_6k,11.330,11.330,2.0,19.30,119.64,1.4,0.0,3.46,5
1778599605.76,indexing/mh_6k,12.150,12.150,5.0,20.90,119.64,1.5,0.0,4.21,5
1778599607.82,indexing/mh_6k,12.451,12.451,1.0,21.56,119.64,1.3,0.0,4.58,5
1778599609.89,indexing/mh_6k,12.830,12.830,2.0,22.29,119.64,1.4,0.0,4.93,5
1778599611.94,indexing/mh_6k,13.189,13.189,1.0,23.01,119.64,1.5,0.0,5.26,5
1778599614.00,indexing/mh_6k,13.600,13.600,1.0,23.80,119.64,1.2,0.0,5.63,5
1778599616.06,indexing/mh_6k,13.900,13.900,1.0,24.45,119.64,1.5,0.0,5.98,5
1778599618.12,indexing/mh_6k,14.174,14.174,1.0,22.40,119.64,1.8,0.0,3.32,5
1778599620.18,indexing/mh_6k,14.502,14.502,1.0,21.15,119.64,1.8,0.0,1.92,5
1778599622.23,indexing/mh_6k,14.830,14.830,1.0,21.82,119.64,1.4,0.0,2.28,5
1778599624.28,query/mh_6k,15.339,15.339,73.0,22.51,119.64,6.7,0.0,2.61,5
1778599626.33,query/mh_6k,15.339,15.339,0.0,22.52,119.64,3.9,0.0,2.61,5
1778599628.40,query/mh_6k,15.339,15.339,92.0,22.52,119.64,3.9,0.0,2.61,5
1778599630.45,query/mh_6k,15.339,15.339,0.0,22.52,119.64,4.0,0.0,2.61,5
1778599632.50,query/mh_6k,15.339,15.339,0.0,22.51,119.64,4.0,0.0,2.61,5
1778599634.56,query/mh_6k,15.339,15.339,95.0,22.53,119.64,4.0,0.0,2.61,5
1778599636.62,query/mh_6k,15.339,15.339,0.0,22.54,119.64,3.9,0.0,2.61,5
1778599638.67,query/mh_6k,15.339,15.339,0.0,22.54,119.64,3.8,0.0,2.61,5
1778599640.74,query/mh_6k,15.339,15.339,0.0,22.54,119.64,3.8,0.0,2.61,5
1778599642.80,query/mh_6k,15.339,15.339,0.0,22.55,119.64,4.0,0.0,2.61,5
1778599644.85,query/mh_6k,15.339,15.339,0.0,22.56,119.64,3.9,0.0,2.61,5
1778599646.90,query/mh_6k,15.339,15.339,0.0,22.55,119.64,4.0,0.0,2.61,5
1778599648.95,query/mh_6k,15.339,15.339,0.0,22.58,119.64,3.9,0.0,2.61,5
1778599651.00,query/mh_6k,15.339,15.339,0.0,22.57,119.64,3.9,0.0,2.61,5
1778599653.05,query/mh_6k,15.339,15.339,0.0,22.55,119.64,4.0,0.0,2.61,5
1778599655.11,query/mh_6k,15.339,15.339,0.0,22.54,119.64,3.9,0.0,2.61,5
1778599657.17,query/mh_6k,15.339,15.339,0.0,22.54,119.64,4.3,0.0,2.61,5
1778599659.27,query/mh_6k,15.339,15.339,0.0,22.55,119.64,7.2,0.0,2.61,5
1778599661.32,query/mh_6k,15.339,15.339,92.0,22.53,119.64,4.0,0.0,2.61,5
1778599663.37,query/mh_6k,15.339,15.339,0.0,22.52,119.64,3.9,0.0,2.61,5
1778599665.43,query/mh_6k,15.339,15.339,0.0,22.51,119.64,3.9,0.0,2.61,5
1778599667.49,query/mh_6k,15.339,15.339,93.0,22.51,119.64,3.9,0.0,2.61,5
1778599669.55,query/mh_6k,15.339,15.339,0.0,22.50,119.64,3.9,0.0,2.61,5
1778599671.61,query/mh_6k,15.339,15.339,0.0,22.52,119.64,3.9,0.0,2.61,5
1778599673.67,query/mh_6k,15.339,15.339,90.0,22.52,119.64,7.4,0.0,2.61,5
1778599675.74,query/mh_6k,15.339,15.339,90.0,22.51,119.64,3.9,0.0,2.61,5
1778599677.80,query/mh_6k,15.339,15.339,88.0,22.51,119.64,3.9,0.0,2.61,5
1778599679.86,query/mh_6k,15.339,15.339,0.0,22.53,119.64,3.9,0.0,2.61,5
1778599681.91,query/mh_6k,15.401,15.401,0.0,22.59,119.64,4.0,0.0,2.61,5
1778599683.96,query/mh_6k,15.401,15.401,0.0,22.59,119.64,3.8,0.0,2.61,5
1778599686.01,query/mh_6k,15.401,15.401,0.0,22.59,119.64,3.8,0.0,2.61,5
1778599688.07,query/mh_6k,15.401,15.401,0.0,22.59,119.64,3.9,0.0,2.61,5
1778599690.12,query/mh_6k,15.401,15.401,0.0,22.57,119.64,3.6,0.0,2.61,5
1778599692.18,query/mh_6k,15.401,15.401,0.0,22.56,119.64,4.4,0.0,2.61,5
1778599694.27,query/mh_6k,15.401,15.401,23.0,22.57,119.64,7.2,0.0,2.61,5
1778599696.33,query/mh_6k,15.401,15.401,92.0,22.57,119.64,3.9,0.0,2.61,5
1778599698.39,query/mh_6k,15.401,15.401,92.0,22.57,119.64,3.8,0.0,2.61,5
1778599700.45,query/mh_6k,15.401,15.401,0.0,22.57,119.64,3.9,0.0,2.61,5
1778599702.51,query/mh_6k,15.401,15.401,8.0,22.56,119.64,4.0,0.0,2.61,5
1778599704.57,query/mh_6k,15.401,15.401,0.0,22.55,119.64,3.9,0.0,2.61,5
1778599706.62,query/mh_6k,15.401,15.401,0.0,22.54,119.64,3.9,0.0,2.62,5
1778599708.67,query/mh_6k,15.401,15.401,0.0,22.53,119.64,3.9,0.0,2.62,5
1778599710.72,query/mh_6k,15.401,15.401,0.0,22.54,119.64,3.8,0.0,2.62,5
1778599712.77,query/mh_6k,15.401,15.401,0.0,22.53,119.64,4.0,0.0,2.62,5
1778599714.82,query/mh_6k,15.401,15.401,90.0,22.52,119.64,3.8,0.0,2.62,5
1778599716.88,query/mh_6k,15.401,15.401,0.0,22.54,119.64,3.9,0.0,2.62,5
