ts,phase,gpu_mem_tree_gb,gpu_mem_total_gb,gpu_util_pct,ram_used_gb,ram_total_gb,cpu_pct_sys,cpu_pct_proc_tree,rss_tree_gb,tree_pid_count
1778600025.86,query/sh_6k,15.397,15.397,84.0,22.54,119.64,7.4,0.0,2.61,5
1778600027.95,query/sh_6k,15.397,15.397,0.0,22.53,119.64,10.9,0.0,2.61,5
1778600030.01,query/sh_6k,15.397,15.397,0.0,22.55,119.64,7.5,0.0,2.61,5
1778600032.07,query/sh_6k,15.397,15.397,0.0,22.53,119.64,3.9,0.0,2.61,5
1778600034.13,query/sh_6k,15.397,15.397,0.0,22.53,119.64,4.0,0.0,2.61,5
1778600036.23,query/sh_6k,15.397,15.397,0.0,22.53,119.64,5.6,0.0,2.61,5
1778600038.33,query/sh_6k,15.397,15.397,92.0,22.54,119.64,5.5,0.0,2.61,5
1778600040.38,query/sh_6k,15.397,15.397,84.0,22.56,119.64,7.8,0.0,2.61,5
1778600042.47,query/sh_6k,15.397,15.397,0.0,22.55,119.64,7.1,0.0,2.61,5
1778600044.53,query/sh_6k,15.397,15.397,93.0,22.53,119.64,4.0,0.0,2.61,5
1778600046.59,query/sh_6k,15.397,15.397,52.0,22.55,119.64,4.0,0.0,2.61,5
1778600048.65,query/sh_6k,15.397,15.397,84.0,22.58,119.64,11.1,0.0,2.61,5
1778600050.71,query/sh_6k,15.397,15.397,0.0,22.55,119.64,4.0,0.0,2.61,5
1778600052.77,query/sh_6k,15.397,15.397,0.0,22.56,119.64,7.7,0.0,2.61,5
1778600054.83,query/sh_6k,15.397,15.397,93.0,22.54,119.64,7.8,0.0,2.61,5
1778600056.93,query/sh_6k,15.397,15.397,0.0,22.55,119.64,10.6,0.0,2.62,5
1778600058.99,query/sh_6k,15.397,15.397,0.0,22.55,119.64,7.4,0.0,2.62,5
1778600061.04,query/sh_6k,15.397,15.397,0.0,22.56,119.64,3.9,0.0,2.62,5
1778600063.09,query/sh_6k,15.397,15.397,0.0,22.55,119.64,3.9,0.0,2.62,5
1778600065.14,query/sh_6k,15.397,15.397,93.0,22.55,119.64,11.1,0.0,2.62,5
1778600067.19,query/sh_6k,15.397,15.397,84.0,22.53,119.64,7.7,0.0,2.62,5
1778600069.28,query/sh_6k,15.397,15.397,63.0,22.56,119.64,7.3,0.0,2.62,5
1778600071.32,query/sh_6k,15.397,15.397,82.0,22.55,119.64,3.9,0.0,2.62,5
1778600073.38,query/sh_6k,15.397,15.397,0.0,22.55,119.64,4.1,0.0,2.62,5
1778600075.47,query/sh_6k,15.397,15.397,74.0,22.56,119.64,7.3,0.0,2.62,5
1778600077.52,query/sh_6k,15.397,15.397,90.0,22.56,119.64,4.0,0.0,2.62,5
1778600079.58,query/sh_6k,15.397,15.397,93.0,22.57,119.64,7.4,0.0,2.62,5
1778600081.64,query/sh_6k,15.397,15.397,0.0,22.56,119.64,4.1,0.0,2.62,5
1778600083.73,query/sh_6k,15.397,15.397,0.0,22.54,119.64,10.6,0.0,2.62,5
1778600085.78,query/sh_6k,15.397,15.397,0.0,22.55,119.64,7.4,0.0,2.62,5
1778600087.83,done/sh_6k,15.397,15.397,70.0,22.43,119.64,11.4,0.0,2.10,4
1778600089.89,done/sh_6k,0.000,0.000,0.0,5.16,119.64,5.3,0.0,0.11,6
1778600091.94,setup/mh_6k,0.000,0.000,0.0,5.54,119.64,10.7,0.0,0.75,4
1778600094.00,setup/mh_6k,0.000,0.000,0.0,5.52,119.64,0.5,0.0,0.76,4
1778600096.07,setup/mh_6k,0.000,0.000,0.0,5.87,119.64,3.7,0.0,1.50,5
1778600098.14,indexing/mh_6k,0.412,0.412,1.0,6.64,119.64,2.1,0.0,1.87,5
1778600100.20,indexing/mh_6k,0.740,0.740,1.0,7.34,119.64,1.4,0.0,2.21,5
1778600102.26,indexing/mh_6k,1.150,1.150,1.0,8.14,119.64,1.3,0.0,2.57,5
1778600104.32,indexing/mh_6k,1.561,1.561,1.0,8.94,119.64,1.1,0.0,2.93,5
1778600106.38,indexing/mh_6k,1.971,1.971,1.0,9.74,119.64,1.5,0.0,3.33,5
1778600108.44,indexing/mh_6k,2.271,2.271,1.0,10.43,119.64,1.4,0.0,3.67,5
1778600110.49,indexing/mh_6k,2.682,2.682,1.0,11.21,119.64,1.4,0.0,4.04,5
1778600112.55,indexing/mh_6k,2.982,2.982,1.0,11.89,119.64,1.4,0.0,4.42,5
1778600114.60,indexing/mh_6k,4.725,4.725,1.0,15.15,119.64,2.1,0.0,5.98,5
1778600116.65,indexing/mh_6k,4.850,4.850,1.0,13.81,119.64,1.7,0.0,3.86,5
1778600118.71,indexing/mh_6k,5.197,5.197,2.0,12.12,119.64,1.7,0.0,1.97,5
1778600120.77,indexing/mh_6k,5.588,5.588,1.0,12.91,119.64,1.2,0.0,2.32,5
1778600122.82,indexing/mh_6k,6.299,6.299,2.0,13.92,119.64,1.6,0.0,3.06,5
1778600124.88,indexing/mh_6k,6.709,6.709,2.0,14.72,119.64,1.2,0.0,3.44,5
1778600126.94,indexing/mh_6k,7.119,7.119,1.0,15.49,119.64,1.4,0.0,3.79,5
1778600129.00,indexing/mh_6k,7.830,7.830,2.0,16.87,119.64,1.7,0.0,4.51,5
1778600131.06,indexing/mh_6k,8.131,8.131,1.0,17.58,119.64,1.1,0.0,4.88,5
1778600133.12,indexing/mh_6k,8.541,8.541,2.0,18.36,119.64,1.3,0.0,5.26,5
1778600135.18,indexing/mh_6k,8.979,8.979,1.0,19.18,119.64,1.1,0.0,5.63,5
1778600137.24,indexing/mh_6k,9.279,9.279,1.0,19.85,119.64,1.4,0.0,6.01,5
1778600139.30,indexing/mh_6k,9.580,9.580,0.0,16.08,119.64,2.1,0.0,1.74,5
1778600141.36,indexing/mh_6k,9.908,9.908,2.0,16.70,119.64,1.4,0.0,2.07,5
1778600143.42,indexing/mh_6k,10.729,10.729,1.0,17.99,119.64,1.7,0.0,2.79,5
1778600145.48,indexing/mh_6k,11.029,11.029,1.0,18.66,119.64,1.5,0.0,3.12,5
1778600147.54,indexing/mh_6k,11.439,11.439,1.0,19.48,119.64,1.4,0.0,3.49,5
1778600149.60,indexing/mh_6k,12.150,12.150,2.0,20.98,119.64,1.5,0.0,4.25,5
1778600151.67,indexing/mh_6k,12.561,12.561,2.0,21.77,119.64,1.2,0.0,4.62,5
1778600153.73,indexing/mh_6k,12.861,12.861,2.0,22.42,119.64,1.3,0.0,4.98,5
1778600155.78,indexing/mh_6k,13.240,13.240,2.0,23.24,119.64,1.3,0.0,5.35,5
1778600157.84,indexing/mh_6k,13.600,13.600,1.0,23.97,119.64,1.3,0.0,5.73,5
1778600159.89,indexing/mh_6k,14.010,14.010,1.0,24.71,119.64,1.4,0.0,6.08,5
1778600161.94,indexing/mh_6k,14.283,14.283,1.0,20.65,119.64,2.1,0.0,1.71,5
1778600164.00,indexing/mh_6k,14.721,14.721,1.0,21.49,119.64,1.3,0.0,2.08,5
1778600166.05,indexing/mh_6k,14.965,14.965,0.0,21.72,119.64,2.2,0.0,2.16,5
1778600168.11,query/mh_6k,15.339,15.339,0.0,22.55,119.64,8.8,0.0,2.61,5
1778600170.16,query/mh_6k,15.339,15.339,0.0,22.60,119.64,3.8,0.0,2.61,5
1778600172.21,query/mh_6k,15.339,15.339,86.0,22.59,119.64,7.7,0.0,2.61,5
1778600174.26,query/mh_6k,15.339,15.339,95.0,22.59,119.64,3.9,0.0,2.61,5
1778600176.31,query/mh_6k,15.339,15.339,93.0,22.59,119.64,7.8,0.0,2.61,5
1778600178.39,query/mh_6k,15.339,15.339,0.0,22.61,119.64,3.9,0.0,2.61,5
1778600180.48,query/mh_6k,15.339,15.339,0.0,22.60,119.64,3.5,0.0,2.61,5
1778600182.53,query/mh_6k,15.339,15.339,92.0,22.59,119.64,7.4,0.0,2.61,5
1778600184.59,query/mh_6k,15.339,15.339,95.0,22.57,119.64,7.7,0.0,2.61,5
1778600186.69,query/mh_6k,15.339,15.339,0.0,22.56,119.64,4.0,0.0,2.61,5
1778600188.78,query/mh_6k,15.339,15.339,0.0,22.56,119.64,7.1,0.0,2.61,5
1778600190.83,query/mh_6k,15.339,15.339,90.0,22.55,119.64,11.2,0.0,2.61,5
1778600192.91,query/mh_6k,15.339,15.339,91.0,22.55,119.64,7.4,0.0,2.61,5
1778600194.97,query/mh_6k,15.339,15.339,0.0,22.53,119.64,1.1,0.0,2.61,5
1778600197.03,query/mh_6k,15.339,15.339,0.0,22.50,119.64,0.4,0.0,2.61,5
1778600199.09,query/mh_6k,15.339,15.339,0.0,22.50,119.64,0.4,0.0,2.61,5
1778600201.14,query/mh_6k,15.339,15.339,0.0,22.52,119.64,0.4,0.0,2.61,5
1778600203.20,query/mh_6k,15.339,15.339,0.0,22.52,119.64,0.4,0.0,2.61,5
1778600205.26,query/mh_6k,15.339,15.339,0.0,22.53,119.64,0.3,0.0,2.61,5
1778600207.31,query/mh_6k,15.339,15.339,0.0,22.55,119.64,0.3,0.0,2.61,5
1778600209.36,query/mh_6k,15.339,15.339,0.0,22.55,119.64,0.3,0.0,2.61,5
1778600211.41,query/mh_6k,15.339,15.339,0.0,22.54,119.64,0.4,0.0,2.61,5
1778600213.47,query/mh_6k,15.339,15.339,94.0,22.55,119.64,7.4,0.0,2.61,5
1778600215.55,query/mh_6k,15.339,15.339,0.0,22.53,119.64,3.8,0.0,2.61,5
1778600217.60,query/mh_6k,15.339,15.339,43.0,22.52,119.64,4.0,0.0,2.61,5
1778600219.66,query/mh_6k,15.339,15.339,93.0,22.51,119.64,7.3,0.0,2.61,5
1778600221.72,query/mh_6k,15.339,15.339,0.0,22.51,119.64,4.0,0.0,2.61,5
1778600223.77,query/mh_6k,15.339,15.339,0.0,22.52,119.64,3.8,0.0,2.62,5
1778600225.83,query/mh_6k,15.401,15.401,0.0,22.57,119.64,7.4,0.0,2.62,5
1778600227.89,query/mh_6k,15.401,15.401,93.0,22.60,119.64,4.4,0.0,2.62,5
1778600229.98,query/mh_6k,15.401,15.401,11.0,22.61,119.64,3.8,0.0,2.62,5
1778600232.10,query/mh_6k,15.401,15.401,93.0,22.61,119.64,7.2,0.0,2.62,5
1778600234.16,query/mh_6k,15.401,15.401,0.0,22.60,119.64,3.9,0.0,2.62,5
1778600236.22,query/mh_6k,15.401,15.401,0.0,22.62,119.64,3.8,0.0,2.62,5
1778600238.27,query/mh_6k,15.401,15.401,92.0,22.63,119.64,14.5,0.0,2.62,5
1778600240.34,query/mh_6k,15.401,15.401,0.0,22.63,119.64,0.3,0.0,2.62,5
1778600242.40,query/mh_6k,15.401,15.401,0.0,22.64,119.64,4.4,0.0,2.62,5
1778600244.50,query/mh_6k,15.401,15.401,0.0,22.61,119.64,7.0,0.0,2.62,5
1778600246.59,query/mh_6k,15.401,15.401,90.0,22.60,119.64,10.8,0.0,2.62,5
1778600248.65,query/mh_6k,15.401,15.401,92.0,22.58,119.64,11.3,0.0,2.62,5
1778600250.77,query/mh_6k,15.401,15.401,4.0,22.58,119.64,17.1,0.0,2.62,5
1778600252.83,query/mh_6k,15.401,15.401,0.0,22.60,119.64,3.9,0.0,2.62,5
1778600254.89,query/mh_6k,15.401,15.401,90.0,22.61,119.64,11.0,0.0,2.62,5
1778600256.99,query/mh_6k,15.401,15.401,0.0,22.59,119.64,3.8,0.0,2.62,5
1778600259.05,query/mh_6k,15.401,15.401,0.0,22.60,119.64,0.3,0.0,2.62,5
1778600261.11,query/mh_6k,15.401,15.401,0.0,22.62,119.64,0.3,0.0,2.62,5
1778600263.17,query/mh_6k,15.401,15.401,92.0,22.63,119.64,3.9,0.0,2.62,5
1778600265.22,query/mh_6k,15.401,15.401,92.0,22.62,119.64,7.7,0.0,2.62,5
1778600267.30,query/mh_6k,15.401,15.401,0.0,22.61,119.64,7.3,0.0,2.62,5
1778600269.40,query/mh_6k,15.401,15.401,0.0,22.58,119.64,7.3,0.0,2.62,5
1778600271.45,query/mh_6k,15.401,15.401,0.0,22.57,119.64,4.3,0.0,2.62,5
1778600273.54,query/mh_6k,15.401,15.401,0.0,22.57,119.64,7.0,0.0,2.62,5
1778600275.60,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.3,0.0,2.62,5
1778600277.65,query/mh_6k,15.401,15.401,0.0,22.57,119.64,4.4,0.0,2.62,5
1778600279.77,query/mh_6k,15.401,15.401,93.0,22.58,119.64,7.2,0.0,2.62,5
1778600281.85,query/mh_6k,15.401,15.401,0.0,22.56,119.64,7.2,0.0,2.62,5
1778600283.91,query/mh_6k,15.401,15.401,90.0,22.58,119.64,14.5,0.0,2.62,5
1778600285.96,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.3,0.0,2.62,5
1778600288.02,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.4,0.0,2.62,5
1778600290.07,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.3,0.0,2.62,5
1778600292.12,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.6,0.0,2.62,5
1778600294.17,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.3,0.0,2.62,5
1778600296.23,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.4,0.0,2.62,5
1778600298.29,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.4,0.0,2.62,5
1778600300.35,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.3,0.0,2.62,5
1778600302.41,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.4,0.0,2.62,5
1778600304.47,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.3,0.0,2.62,5
1778600306.52,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.4,0.0,2.62,5
1778600308.58,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.3,0.0,2.62,5
1778600310.63,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.3,0.0,2.62,5
1778600312.68,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.4,0.0,2.62,5
1778600314.74,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.3,0.0,2.62,5
1778600316.80,query/mh_6k,15.401,15.401,0.0,22.54,119.64,0.4,0.0,2.62,5
1778600318.86,query/mh_6k,15.401,15.401,0.0,22.53,119.64,0.3,0.0,2.62,5
1778600320.92,query/mh_6k,15.401,15.401,0.0,22.54,119.64,0.3,0.0,2.62,5
1778600322.98,query/mh_6k,15.401,15.401,0.0,22.55,119.64,0.4,0.0,2.62,5
1778600325.03,query/mh_6k,15.401,15.401,0.0,22.54,119.64,0.3,0.0,2.62,5
1778600327.08,query/mh_6k,15.401,15.401,0.0,22.54,119.64,0.3,0.0,2.62,5
1778600329.13,query/mh_6k,15.401,15.401,0.0,22.55,119.64,0.3,0.0,2.62,5
1778600331.18,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.3,0.0,2.62,5
1778600333.24,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.4,0.0,2.62,5
1778600335.30,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.3,0.0,2.62,5
1778600337.35,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.4,0.0,2.62,5
1778600339.41,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.3,0.0,2.62,5
1778600341.47,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.4,0.0,2.62,5
1778600343.53,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.3,0.0,2.62,5
1778600345.59,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.4,0.0,2.62,5
1778600347.64,query/mh_6k,15.401,15.401,0.0,22.55,119.64,0.4,0.0,2.62,5
1778600349.69,query/mh_6k,15.401,15.401,73.0,22.54,119.64,7.5,0.0,2.62,5
1778600351.74,query/mh_6k,15.401,15.401,0.0,22.53,119.64,4.0,0.0,2.62,5
1778600353.80,query/mh_6k,15.401,15.401,95.0,22.56,119.64,4.4,0.0,2.62,5
1778600355.91,query/mh_6k,15.401,15.401,0.0,22.58,119.64,13.6,0.0,2.62,5
1778600357.97,query/mh_6k,15.401,15.401,0.0,22.60,119.64,0.4,0.0,2.62,5
1778600360.02,query/mh_6k,15.401,15.401,0.0,22.60,119.64,0.3,0.0,2.62,5
1778600362.07,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.8,0.0,2.62,5
1778600364.19,query/mh_6k,15.401,15.401,0.0,22.60,119.64,7.2,0.0,2.62,5
1778600366.28,query/mh_6k,15.401,15.401,92.0,22.59,119.64,17.6,0.0,2.62,5
1778600368.35,query/mh_6k,15.401,15.401,93.0,22.60,119.64,5.6,0.0,2.62,5
1778600370.43,query/mh_6k,15.401,15.401,0.0,22.62,119.64,5.5,0.0,2.62,5
1778600372.49,query/mh_6k,15.401,15.401,70.0,22.57,119.64,6.0,0.0,2.62,5
