ts,phase,gpu_mem_tree_gb,gpu_mem_total_gb,gpu_util_pct,ram_used_gb,ram_total_gb,cpu_pct_sys,cpu_pct_proc_tree,rss_tree_gb,tree_pid_count
1778598061.52,query/sh_6k,15.329,15.329,35.0,22.54,119.64,3.0,0.0,2.61,5
1778598063.60,query/sh_6k,15.329,15.329,0.0,22.55,119.64,7.9,0.0,2.61,5
1778598065.69,query/sh_6k,15.329,15.329,0.0,22.58,119.64,5.2,0.0,2.61,5
1778598067.78,query/sh_6k,15.335,15.335,90.0,22.60,119.64,9.5,0.0,2.61,5
1778598069.84,query/sh_6k,15.335,15.335,91.0,22.62,119.64,4.0,0.0,2.61,5
1778598071.90,query/sh_6k,15.335,15.335,0.0,22.62,119.64,4.0,0.0,2.61,5
1778598073.99,query/sh_6k,15.335,15.335,0.0,22.61,119.64,7.4,0.0,2.61,5
1778598076.05,query/sh_6k,15.335,15.335,95.0,22.61,119.64,3.9,0.0,2.61,5
1778598078.11,query/sh_6k,15.335,15.335,85.0,22.64,119.64,7.6,0.0,2.61,5
1778598080.17,query/sh_6k,15.335,15.335,0.0,22.59,119.64,4.0,0.0,2.61,5
1778598082.26,query/sh_6k,15.335,15.335,0.0,22.56,119.64,7.5,0.0,2.61,5
1778598084.34,query/sh_6k,15.335,15.335,92.0,22.55,119.64,7.4,0.0,2.61,5
1778598086.41,query/sh_6k,15.335,15.335,95.0,22.54,119.64,7.5,0.0,2.61,5
1778598088.49,query/sh_6k,15.335,15.335,0.0,22.55,119.64,7.4,0.0,2.61,5
1778598090.57,query/sh_6k,15.335,15.335,94.0,22.53,119.64,7.4,0.0,2.61,5
1778598092.62,query/sh_6k,15.335,15.335,85.0,22.51,119.64,7.5,0.0,2.61,5
1778598094.68,query/sh_6k,15.335,15.335,90.0,22.49,119.64,3.9,0.0,2.61,5
1778598096.74,query/sh_6k,15.335,15.335,90.0,22.48,119.64,4.0,0.0,2.61,5
1778598098.79,query/sh_6k,15.335,15.335,0.0,22.48,119.64,4.0,0.0,2.61,5
1778598100.85,query/sh_6k,15.335,15.335,0.0,22.50,119.64,7.4,0.0,2.61,5
1778598102.92,query/sh_6k,15.397,15.397,0.0,22.54,119.64,7.7,0.0,2.61,5
1778598105.02,query/sh_6k,15.397,15.397,0.0,22.55,119.64,7.3,0.0,2.61,5
1778598107.07,query/sh_6k,15.397,15.397,93.0,22.55,119.64,4.1,0.0,2.61,5
1778598109.12,query/sh_6k,15.397,15.397,91.0,22.55,119.64,7.5,0.0,2.61,5
1778598111.17,query/sh_6k,15.397,15.397,34.0,22.57,119.64,7.5,0.0,2.61,5
1778598113.23,query/sh_6k,15.397,15.397,89.0,22.57,119.64,7.4,0.0,2.61,5
1778598115.29,query/sh_6k,15.397,15.397,0.0,22.53,119.64,0.3,0.0,2.61,5
1778598117.35,query/sh_6k,15.397,15.397,0.0,22.54,119.64,4.1,0.0,2.61,5
1778598119.41,query/sh_6k,15.397,15.397,0.0,22.54,119.64,3.9,0.0,2.62,5
1778598121.50,query/sh_6k,15.397,15.397,92.0,22.56,119.64,7.5,0.0,2.62,5
1778598123.60,query/sh_6k,15.397,15.397,0.0,22.55,119.64,10.8,0.0,2.62,5
1778598125.66,query/sh_6k,15.397,15.397,39.0,22.54,119.64,6.0,0.0,2.62,5
1778598127.74,query/sh_6k,15.397,15.397,93.0,22.55,119.64,9.0,0.0,2.62,5
1778598129.79,query/sh_6k,15.397,15.397,0.0,22.55,119.64,4.1,0.0,2.62,5
1778598131.84,query/sh_6k,15.397,15.397,90.0,22.55,119.64,7.5,0.0,2.62,5
1778598133.90,query/sh_6k,15.397,15.397,0.0,22.57,119.64,3.8,0.0,2.62,5
1778598135.97,query/sh_6k,15.397,15.397,0.0,22.59,119.64,7.4,0.0,2.62,5
1778598138.03,query/sh_6k,15.397,15.397,93.0,22.57,119.64,4.0,0.0,2.62,5
1778598140.08,query/sh_6k,15.397,15.397,93.0,22.57,119.64,7.6,0.0,2.62,5
1778598142.13,query/sh_6k,15.397,15.397,0.0,22.57,119.64,4.2,0.0,2.62,5
1778598144.22,query/sh_6k,15.397,15.397,0.0,22.56,119.64,7.1,0.0,2.62,5
1778598146.27,query/sh_6k,15.397,15.397,90.0,22.56,119.64,4.0,0.0,2.62,5
1778598148.32,query/sh_6k,15.397,15.397,0.0,22.53,119.64,7.4,0.0,2.62,5
1778598150.38,query/sh_6k,15.397,15.397,0.0,22.53,119.64,11.0,0.0,2.62,5
1778598152.45,query/sh_6k,15.397,15.397,0.0,22.54,119.64,4.3,0.0,2.62,5
1778598154.54,query/sh_6k,15.397,15.397,83.0,22.52,119.64,7.5,0.0,2.62,5
1778598156.63,query/sh_6k,15.397,15.397,0.0,22.51,119.64,10.7,0.0,2.62,5
1778598158.68,query/sh_6k,15.397,15.397,0.0,22.53,119.64,4.0,0.0,2.62,5
1778598160.78,query/sh_6k,15.397,15.397,93.0,22.53,119.64,7.3,0.0,2.62,5
1778598162.84,query/sh_6k,15.397,15.397,0.0,22.52,119.64,4.1,0.0,2.62,5
1778598164.90,query/sh_6k,15.397,15.397,91.0,22.54,119.64,7.4,0.0,2.62,5
1778598166.96,query/sh_6k,15.397,15.397,95.0,22.53,119.64,7.6,0.0,2.62,5
1778598169.02,query/sh_6k,15.397,15.397,93.0,22.54,119.64,11.1,0.0,2.62,5
1778598171.08,query/sh_6k,15.397,15.397,93.0,22.57,119.64,4.1,0.0,2.62,5
1778598173.13,query/sh_6k,15.397,15.397,92.0,22.55,119.64,7.5,0.0,2.62,5
1778598175.18,query/sh_6k,15.397,15.397,92.0,22.56,119.64,7.5,0.0,2.62,5
1778598177.24,query/sh_6k,15.397,15.397,0.0,22.55,119.64,7.5,0.0,2.62,5
1778598179.30,query/sh_6k,15.397,15.397,0.0,22.56,119.64,3.9,0.0,2.62,5
1778598181.35,query/sh_6k,15.397,15.397,9.0,22.56,119.64,4.1,0.0,2.62,5
1778598183.44,query/sh_6k,15.397,15.397,92.0,22.56,119.64,7.4,0.0,2.62,5
1778598185.53,done/sh_6k,15.397,15.397,0.0,22.40,119.64,4.9,0.0,2.10,4
1778598187.58,done/sh_6k,0.000,0.000,0.0,5.45,119.64,8.4,0.0,0.51,4
1778598189.64,setup/mh_6k,0.000,0.000,0.0,5.61,119.64,6.4,0.0,0.75,4
1778598191.70,setup/mh_6k,0.000,0.000,0.0,5.68,119.64,1.2,0.0,0.82,4
1778598193.76,setup/mh_6k,0.000,0.000,0.0,5.97,119.64,3.4,0.0,1.53,5
1778598195.94,indexing/mh_6k,0.521,0.521,1.0,6.83,119.64,2.0,0.0,1.94,5
1778598197.99,indexing/mh_6k,0.822,0.822,2.0,7.46,119.64,1.4,0.0,2.28,5
1778598200.05,indexing/mh_6k,1.150,1.150,1.0,8.18,119.64,1.5,0.0,2.62,5
1778598202.12,indexing/mh_6k,1.561,1.561,1.0,8.94,119.64,1.4,0.0,2.97,5
1778598204.18,indexing/mh_6k,1.971,1.971,1.0,9.76,119.64,1.4,0.0,3.39,5
1778598206.23,indexing/mh_6k,2.381,2.381,2.0,10.52,119.64,1.3,0.0,3.75,5
1778598208.28,indexing/mh_6k,2.682,2.682,1.0,11.13,119.64,1.3,0.0,4.09,5
1778598210.33,indexing/mh_6k,3.092,3.092,1.0,11.91,119.64,1.3,0.0,4.44,5
1778598212.39,indexing/mh_6k,4.725,4.725,1.0,15.15,119.64,2.1,0.0,5.99,5
1778598214.44,indexing/mh_6k,4.959,4.959,0.0,11.56,119.64,2.0,0.0,1.64,5
1778598216.51,indexing/mh_6k,5.229,5.229,1.0,12.30,119.64,1.6,0.0,2.00,5
1778598218.56,indexing/mh_6k,5.588,5.588,1.0,13.01,119.64,1.4,0.0,2.34,5
1778598220.61,indexing/mh_6k,6.408,6.408,1.0,14.13,119.64,1.5,0.0,3.08,5
1778598222.68,indexing/mh_6k,6.709,6.709,1.0,14.83,119.64,1.3,0.0,3.44,5
1778598224.74,indexing/mh_6k,7.119,7.119,1.0,15.46,119.64,1.3,0.0,3.78,5
1778598226.80,indexing/mh_6k,7.830,7.830,2.0,16.83,119.64,1.9,0.0,4.50,5
1778598228.86,indexing/mh_6k,8.100,8.100,1.0,17.44,119.64,1.4,0.0,4.84,5
1778598230.92,indexing/mh_6k,8.541,8.541,1.0,18.27,119.64,1.3,0.0,5.19,5
1778598232.97,indexing/mh_6k,8.869,8.869,1.0,18.99,119.64,1.3,0.0,5.56,5
1778598235.03,indexing/mh_6k,9.170,9.170,1.0,19.63,119.64,1.4,0.0,5.90,5
1778598237.08,indexing/mh_6k,9.471,9.471,1.0,18.82,119.64,1.6,0.0,4.52,5
1778598239.13,indexing/mh_6k,9.799,9.799,1.0,16.42,119.64,1.9,0.0,1.94,5
1778598241.19,indexing/mh_6k,10.510,10.510,1.0,17.68,119.64,1.6,0.0,2.66,5
1778598243.24,indexing/mh_6k,10.920,10.920,1.0,18.45,119.64,1.3,0.0,3.00,5
1778598245.30,indexing/mh_6k,11.221,11.221,1.0,19.07,119.64,1.3,0.0,3.35,5
1778598247.35,indexing/mh_6k,11.549,11.549,2.0,19.77,119.64,1.4,0.0,3.70,5
1778598249.41,indexing/mh_6k,12.369,12.369,2.0,21.34,119.64,1.7,0.0,4.43,5
1778598251.47,indexing/mh_6k,12.670,12.670,1.0,22.01,119.64,1.5,0.0,4.78,5
1778598253.53,indexing/mh_6k,13.080,13.080,1.0,22.76,119.64,1.4,0.0,5.11,5
1778598255.59,indexing/mh_6k,13.381,13.381,1.0,23.44,119.64,1.4,0.0,5.47,5
1778598257.65,indexing/mh_6k,13.791,13.791,1.0,24.20,119.64,1.4,0.0,5.84,5
1778598259.72,indexing/mh_6k,14.092,14.092,1.0,24.88,119.64,1.3,0.0,6.20,5
1778598261.78,indexing/mh_6k,14.393,14.393,1.0,20.93,119.64,2.3,0.0,1.81,5
1778598263.84,indexing/mh_6k,14.721,14.721,1.0,21.64,119.64,1.3,0.0,2.16,5
1778598265.90,indexing/mh_6k,15.339,15.339,0.0,22.08,119.64,2.9,0.0,2.43,5
1778598267.97,query/mh_6k,15.339,15.339,0.0,22.48,119.64,4.9,0.0,2.61,5
1778598270.05,query/mh_6k,15.339,15.339,0.0,22.49,119.64,4.1,0.0,2.61,5
1778598272.15,query/mh_6k,15.339,15.339,18.0,22.52,119.64,7.1,0.0,2.61,5
1778598274.20,query/mh_6k,15.339,15.339,0.0,22.50,119.64,4.0,0.0,2.61,5
1778598276.25,query/mh_6k,15.339,15.339,91.0,22.51,119.64,7.6,0.0,2.61,5
1778598278.30,query/mh_6k,15.339,15.339,0.0,22.52,119.64,3.9,0.0,2.61,5
1778598280.36,query/mh_6k,15.339,15.339,58.0,22.51,119.64,4.0,0.0,2.61,5
1778598282.45,query/mh_6k,15.339,15.339,0.0,22.53,119.64,3.8,0.0,2.61,5
1778598284.51,query/mh_6k,15.339,15.339,0.0,22.54,119.64,3.9,0.0,2.61,5
1778598286.57,query/mh_6k,15.339,15.339,0.0,22.56,119.64,7.4,0.0,2.61,5
1778598288.63,query/mh_6k,15.339,15.339,0.0,22.56,119.64,11.0,0.0,2.61,5
1778598290.69,query/mh_6k,15.339,15.339,0.0,22.56,119.64,7.5,0.0,2.61,5
1778598292.75,query/mh_6k,15.339,15.339,90.0,22.56,119.64,9.4,0.0,2.61,5
1778598294.83,query/mh_6k,15.339,15.339,0.0,22.55,119.64,2.2,0.0,2.61,5
1778598296.91,query/mh_6k,15.339,15.339,93.0,22.54,119.64,7.1,0.0,2.61,5
1778598298.97,query/mh_6k,15.339,15.339,0.0,22.54,119.64,3.9,0.0,2.61,5
1778598301.03,query/mh_6k,15.339,15.339,0.0,22.53,119.64,7.5,0.0,2.62,5
1778598303.09,query/mh_6k,15.339,15.339,0.0,22.52,119.64,4.4,0.0,2.62,5
1778598305.18,query/mh_6k,15.339,15.339,20.0,22.50,119.64,7.0,0.0,2.62,5
1778598307.24,query/mh_6k,15.401,15.401,0.0,22.51,119.64,4.0,0.0,2.62,5
1778598309.33,query/mh_6k,15.401,15.401,0.0,22.58,119.64,3.9,0.0,2.62,5
1778598311.38,query/mh_6k,15.401,15.401,0.0,22.57,119.64,4.0,0.0,2.62,5
1778598313.43,query/mh_6k,15.401,15.401,0.0,22.57,119.64,3.9,0.0,2.62,5
1778598315.49,query/mh_6k,15.401,15.401,92.0,22.55,119.64,7.4,0.0,2.62,5
1778598317.55,query/mh_6k,15.401,15.401,0.0,22.56,119.64,3.9,0.0,2.62,5
1778598319.61,query/mh_6k,15.401,15.401,0.0,22.56,119.64,4.1,0.0,2.62,5
1778598321.69,query/mh_6k,15.401,15.401,88.0,22.55,119.64,7.4,0.0,2.62,5
1778598323.74,query/mh_6k,15.401,15.401,0.0,22.56,119.64,3.9,0.0,2.62,5
1778598325.79,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.4,0.0,2.62,5
1778598327.85,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.3,0.0,2.62,5
1778598329.90,query/mh_6k,15.401,15.401,0.0,22.55,119.64,0.3,0.0,2.62,5
1778598331.95,query/mh_6k,15.401,15.401,0.0,22.55,119.64,0.4,0.0,2.62,5
1778598334.01,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.3,0.0,2.62,5
1778598336.07,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.4,0.0,2.62,5
1778598338.13,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.3,0.0,2.62,5
1778598340.19,query/mh_6k,15.401,15.401,0.0,22.58,119.64,0.3,0.0,2.62,5
1778598342.24,query/mh_6k,15.401,15.401,0.0,22.57,119.64,0.4,0.0,2.62,5
1778598344.29,query/mh_6k,15.401,15.401,0.0,22.55,119.64,0.3,0.0,2.62,5
1778598346.35,query/mh_6k,15.401,15.401,0.0,22.54,119.64,0.4,0.0,2.62,5
1778598348.40,query/mh_6k,15.401,15.401,74.0,22.54,119.64,7.5,0.0,2.62,5
1778598350.45,query/mh_6k,15.401,15.401,0.0,22.54,119.64,3.9,0.0,2.62,5
1778598352.50,query/mh_6k,15.401,15.401,0.0,22.55,119.64,3.9,0.0,2.62,5
1778598354.56,query/mh_6k,15.401,15.401,0.0,22.56,119.64,3.9,0.0,2.62,5
1778598356.61,query/mh_6k,15.401,15.401,93.0,22.57,119.64,3.9,0.0,2.62,5
1778598358.70,query/mh_6k,15.401,15.401,0.0,22.56,119.64,7.4,0.0,2.62,5
1778598360.76,query/mh_6k,15.401,15.401,0.0,22.57,119.64,4.2,0.0,2.62,5
1778598362.84,query/mh_6k,15.401,15.401,93.0,22.58,119.64,8.2,0.0,2.62,5
1778598364.95,query/mh_6k,15.401,15.401,0.0,22.58,119.64,8.2,0.0,2.62,5
1778598367.04,query/mh_6k,15.401,15.401,0.0,22.57,119.64,5.3,0.0,2.62,5
1778598369.10,query/mh_6k,15.401,15.401,0.0,22.58,119.64,4.3,0.0,2.62,5
1778598371.19,query/mh_6k,15.401,15.401,0.0,22.58,119.64,7.4,0.0,2.62,5
1778598373.25,query/mh_6k,15.401,15.401,87.0,22.60,119.64,11.0,0.0,2.62,5
1778598375.30,query/mh_6k,15.401,15.401,0.0,22.58,119.64,4.0,0.0,2.62,5
1778598377.36,query/mh_6k,15.401,15.401,0.0,22.57,119.64,4.0,0.0,2.62,5
1778598379.42,query/mh_6k,15.401,15.401,0.0,22.55,119.64,3.9,0.0,2.62,5
1778598381.49,query/mh_6k,15.401,15.401,0.0,22.56,119.64,7.5,0.0,2.62,5
1778598383.55,query/mh_6k,15.401,15.401,0.0,22.56,119.64,4.2,0.0,2.62,5
1778598385.65,query/mh_6k,15.401,15.401,0.0,22.57,119.64,3.6,0.0,2.62,5
1778598387.70,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.7,0.0,2.62,5
1778598389.79,query/mh_6k,15.401,15.401,91.0,22.58,119.64,10.5,0.0,2.62,5
1778598391.87,query/mh_6k,15.401,15.401,0.0,22.56,119.64,7.4,0.0,2.62,5
1778598393.93,query/mh_6k,15.401,15.401,55.0,22.55,119.64,3.9,0.0,2.62,5
1778598395.99,query/mh_6k,15.401,15.401,0.0,22.56,119.64,4.0,0.0,2.62,5
1778598398.08,query/mh_6k,15.401,15.401,0.0,22.55,119.64,7.6,0.0,2.62,5
1778598400.19,query/mh_6k,15.401,15.401,0.0,22.55,119.64,4.0,0.0,2.62,5
1778598402.29,query/mh_6k,15.401,15.401,0.0,22.56,119.64,7.2,0.0,2.62,5
1778598404.35,query/mh_6k,15.401,15.401,0.0,22.56,119.64,4.0,0.0,2.62,5
1778598406.40,query/mh_6k,15.401,15.401,0.0,22.55,119.64,7.6,0.0,2.62,5
1778598408.45,query/mh_6k,15.401,15.401,93.0,22.59,119.64,7.5,0.0,2.62,5
1778598410.54,query/mh_6k,15.401,15.401,89.0,22.61,119.64,7.6,0.0,2.62,5
1778598412.64,query/mh_6k,15.401,15.401,0.0,22.59,119.64,3.8,0.0,2.62,5
1778598414.70,query/mh_6k,15.401,15.401,68.0,22.57,119.64,3.9,0.0,2.62,5
1778598416.75,query/mh_6k,15.401,15.401,0.0,22.56,119.64,7.5,0.0,2.62,5
1778598418.80,query/mh_6k,15.401,15.401,0.0,22.58,119.64,3.9,0.0,2.62,5
1778598420.85,query/mh_6k,15.401,15.401,0.0,22.56,119.64,0.3,0.0,2.62,5
1778598422.91,query/mh_6k,15.401,15.401,0.0,22.57,119.64,3.9,0.0,2.62,5
1778598424.96,query/mh_6k,15.401,15.401,0.0,22.55,119.64,4.1,0.0,2.62,5
1778598427.05,query/mh_6k,15.401,15.401,93.0,22.53,119.64,10.7,0.0,2.62,5
1778598429.12,query/mh_6k,15.401,15.401,0.0,22.52,119.64,4.1,0.0,2.62,5
1778598431.17,done/mh_6k,15.401,15.401,92.0,22.39,119.64,8.1,0.0,2.11,4
